,P3_22,P3_21,P3_20,P3_19,csvTime
31038,0,0,-6,-4,2024-06-14 21:11:55
31039,0,0,-6,-2,2024-06-14 21:12:54
31040,0,0,-6,-4,2024-06-14 21:13:54
31041,0,0,-6,-4,2024-06-14 21:14:54
31042,0,0,-6,-2,2024-06-14 21:15:54
31043,0,0,-6,-2,2024-06-14 21:16:54
31044,0,0,-6,-4,2024-06-14 21:17:54
31045,0,0,-6,-2,2024-06-14 21:18:54
31046,0,0,-6,-4,2024-06-14 21:19:55
31047,0,0,-6,-2,2024-06-14 21:20:55
31048,0,0,-6,-4,2024-06-14 21:21:54
31049,0,0,-6,-2,2024-06-14 21:22:54
31050,0,0,-6,-4,2024-06-14 21:23:54
31051,0,0,-6,-2,2024-06-14 21:24:54
31052,0,0,-6,-2,2024-06-14 21:25:54
31053,0,0,-6,-4,2024-06-14 21:26:55
31054,0,0,-6,-4,2024-06-14 21:27:54
31055,0,0,-6,-4,2024-06-14 21:28:55
31056,0,0,-6,-4,2024-06-14 21:29:54
31057,0,0,-6,-2,2024-06-14 21:30:54
31058,0,0,-6,-2,2024-06-14 21:31:54
31059,0,0,-6,-4,2024-06-14 21:32:55
31060,0,0,-6,-4,2024-06-14 21:33:54
31061,0,0,-6,-2,2024-06-14 21:34:54
31062,0,0,-6,-4,2024-06-14 21:35:55
31063,0,0,-6,-4,2024-06-14 21:36:54
31064,0,0,-6,-4,2024-06-14 21:37:54
31065,0,0,-6,-4,2024-06-14 21:38:55
31066,0,0,-6,-4,2024-06-14 21:39:55
31067,0,0,-6,-4,2024-06-14 21:40:55
31068,0,0,-6,-2,2024-06-14 21:41:54
31069,0,0,-6,-2,2024-06-14 21:42:54
31070,0,0,-6,-4,2024-06-14 21:43:55
31071,0,0,-6,-4,2024-06-14 21:44:55
31072,0,0,-6,-4,2024-06-14 21:45:54
31073,0,0,-6,-4,2024-06-14 21:46:54
31074,0,0,-6,-4,2024-06-14 21:47:54
31075,0,0,-6,-4,2024-06-14 21:48:54
31076,0,0,-6,-4,2024-06-14 21:49:55
31077,0,0,-6,-4,2024-06-14 21:50:54
31078,0,0,-6,-2,2024-06-14 21:51:54
31079,0,0,-6,-4,2024-06-14 21:52:55
31080,0,0,-6,-2,2024-06-14 21:53:54
31081,0,0,-6,-2,2024-06-14 21:54:55
31082,0,0,-6,-4,2024-06-14 21:55:55
31083,0,0,-6,-4,2024-06-14 21:56:54
31084,0,0,-6,-2,2024-06-14 21:57:55
31085,0,0,-6,-4,2024-06-14 21:58:54
31086,0,0,895,898,2024-06-15 00:00:54
31087,0,0,895,900,2024-06-15 00:01:54
31088,0,0,896,898,2024-06-15 00:02:54
31089,0,0,895,898,2024-06-15 00:03:55
31090,0,0,895,898,2024-06-15 00:04:55
31091,0,0,895,898,2024-06-15 00:05:54
31092,0,0,895,898,2024-06-15 00:06:55
31093,0,0,895,898,2024-06-15 00:07:54
31094,0,0,895,898,2024-06-15 00:08:54
31095,0,0,895,898,2024-06-15 00:09:54
31096,0,0,895,898,2024-06-15 00:10:55
31097,0,0,895,898,2024-06-15 00:11:54
31098,0,0,895,898,2024-06-15 00:12:54
31099,0,0,895,898,2024-06-15 00:13:54
31100,0,0,895,898,2024-06-15 00:14:54
31101,0,0,896,898,2024-06-15 00:15:54
31102,0,0,895,898,2024-06-15 00:16:54
31103,0,0,895,898,2024-06-15 00:17:55
31104,0,0,895,900,2024-06-15 00:18:54
31105,0,0,895,900,2024-06-15 00:19:55
31106,0,0,895,898,2024-06-15 00:20:54
31107,0,0,895,898,2024-06-15 00:21:55
31108,0,0,895,898,2024-06-15 00:22:55
31109,0,0,895,898,2024-06-15 00:23:55
31110,0,0,895,898,2024-06-15 00:24:55
31111,0,0,2,0,2024-06-15 00:25:54
31112,0,0,2,0,2024-06-15 00:26:55
31113,0,0,2,0,2024-06-15 00:27:54
31114,0,0,2,0,2024-06-15 00:28:54
31115,0,0,3,0,2024-06-15 00:29:55
31116,0,0,2,-2,2024-06-15 00:30:54
31117,0,0,3,2,2024-06-15 00:31:54
31118,0,0,3,0,2024-06-15 00:32:54
31119,0,0,3,0,2024-06-15 00:33:54
31120,0,0,2,0,2024-06-15 00:34:54
31121,0,0,2,0,2024-06-15 00:35:54
31122,0,0,3,0,2024-06-15 00:36:55
31123,0,0,2,0,2024-06-15 00:37:54
31124,0,0,3,0,2024-06-15 00:38:54
31125,0,0,3,0,2024-06-15 00:39:54
31126,0,0,3,2,2024-06-15 00:40:55
31127,0,0,3,0,2024-06-15 00:41:54
31128,0,0,2,2,2024-06-15 00:42:54
31129,0,0,3,0,2024-06-15 00:43:55
31130,0,0,2,0,2024-06-15 00:44:55
31131,0,0,3,2,2024-06-15 00:45:54
31132,0,0,2,-2,2024-06-15 00:46:55
31133,0,0,2,0,2024-06-15 00:47:54
31134,0,0,2,0,2024-06-15 00:48:54
31135,0,0,2,2,2024-06-15 00:49:54
31136,0,0,2,0,2024-06-15 00:50:55
31137,0,0,2,0,2024-06-15 00:51:54
31138,0,0,2,0,2024-06-15 00:52:54
31139,0,0,2,2,2024-06-15 00:53:54
31140,0,0,2,0,2024-06-15 00:54:54
31141,0,0,2,0,2024-06-15 00:55:54
31142,0,0,2,2,2024-06-15 00:56:55
31143,0,0,2,0,2024-06-15 00:57:55
31144,0,0,2,0,2024-06-15 00:58:55
31145,0,0,2,0,2024-06-15 02:00:54
31146,0,0,2,0,2024-06-15 02:01:55
31147,0,0,2,0,2024-06-15 02:02:55
31148,0,0,2,0,2024-06-15 02:03:54
31149,0,0,2,0,2024-06-15 02:04:55
31150,0,0,2,0,2024-06-15 02:05:55
31151,0,0,2,0,2024-06-15 02:06:54
31152,0,0,2,0,2024-06-15 02:07:54
31153,0,0,2,0,2024-06-15 02:08:54
31154,0,0,2,0,2024-06-15 02:09:55
31155,0,0,2,0,2024-06-15 02:10:54
31156,0,0,2,2,2024-06-15 02:11:55
31157,0,0,2,0,2024-06-15 02:12:54
31158,0,0,2,0,2024-06-15 02:13:55
31159,0,0,2,0,2024-06-15 02:14:54
31160,0,0,2,0,2024-06-15 02:15:54
31161,0,0,2,0,2024-06-15 02:16:54
31162,0,0,2,0,2024-06-15 02:17:54
31163,0,0,2,0,2024-06-15 02:18:54
31164,0,0,2,2,2024-06-15 02:19:54
31165,0,0,2,2,2024-06-15 02:20:54
31166,0,0,2,0,2024-06-15 02:21:55
31167,0,0,2,0,2024-06-15 02:22:54
31168,0,0,2,-2,2024-06-15 02:23:54
31169,0,0,2,0,2024-06-15 02:24:54
31170,0,0,2,0,2024-06-15 02:25:55
31171,0,0,2,0,2024-06-15 02:26:55
31172,0,0,2,0,2024-06-15 02:27:55
31173,0,0,2,0,2024-06-15 02:28:55
31174,0,0,2,2,2024-06-15 02:29:55
31175,0,0,2,0,2024-06-15 02:30:55
31176,0,0,2,0,2024-06-15 02:31:54
31177,0,0,2,0,2024-06-15 02:32:54
31178,0,0,2,-2,2024-06-15 02:33:54
31179,0,0,2,0,2024-06-15 02:34:54
31180,0,0,2,0,2024-06-15 02:35:54
31181,0,0,2,0,2024-06-15 02:36:55
31182,0,0,2,-2,2024-06-15 02:37:55
31183,0,0,2,0,2024-06-15 02:38:54
31184,0,0,2,2,2024-06-15 02:39:54
31185,0,0,2,0,2024-06-15 02:40:54
31186,0,0,2,0,2024-06-15 02:41:54
31187,0,0,2,0,2024-06-15 02:42:54
31188,0,0,2,-2,2024-06-15 02:43:54
31189,0,0,2,0,2024-06-15 02:44:54
31190,0,0,2,0,2024-06-15 02:45:54
31191,0,0,2,2,2024-06-15 02:46:54
31192,0,0,3,0,2024-06-15 02:47:55
31193,0,0,2,0,2024-06-15 02:48:55
31194,0,0,2,0,2024-06-15 02:49:54
31195,0,0,2,0,2024-06-15 02:50:54
31196,0,0,2,0,2024-06-15 02:51:54
31197,0,0,2,2,2024-06-15 02:52:55
31198,0,0,2,0,2024-06-15 02:53:55
31199,0,0,2,0,2024-06-15 02:54:54
31200,0,0,2,0,2024-06-15 02:55:54
31201,0,0,2,0,2024-06-15 02:56:55
31202,0,0,2,0,2024-06-15 02:57:54
31203,0,0,2,0,2024-06-15 02:58:54
31204,0,0,2,0,2024-06-15 03:00:54
31205,0,0,2,2,2024-06-15 03:01:54
31206,0,0,2,0,2024-06-15 03:02:54
31207,0,0,2,0,2024-06-15 03:03:55
31208,0,0,2,0,2024-06-15 03:04:54
31209,0,0,2,0,2024-06-15 03:05:54
31210,0,0,2,0,2024-06-15 03:06:54
31211,0,0,2,0,2024-06-15 03:07:55
31212,0,0,2,2,2024-06-15 03:08:54
31213,0,0,2,0,2024-06-15 03:09:55
31214,0,0,2,0,2024-06-15 03:10:54
31215,0,0,2,-2,2024-06-15 03:11:54
31216,0,0,2,0,2024-06-15 03:12:54
31217,0,0,2,0,2024-06-15 03:13:54
31218,0,0,2,0,2024-06-15 03:14:55
31219,0,0,2,0,2024-06-15 03:15:54
31220,0,0,2,0,2024-06-15 03:16:54
31221,0,0,2,-2,2024-06-15 03:17:54
31222,0,0,2,-2,2024-06-15 03:18:54
31223,0,0,2,0,2024-06-15 03:19:54
31224,0,0,2,0,2024-06-15 03:20:55
31225,0,0,2,0,2024-06-15 03:21:55
31226,0,0,2,0,2024-06-15 03:22:55
31227,0,0,2,0,2024-06-15 03:23:54
31228,0,0,2,0,2024-06-15 03:24:54
31229,0,0,2,0,2024-06-15 03:25:54
31230,0,0,2,-2,2024-06-15 03:26:54
31231,0,0,2,0,2024-06-15 03:27:54
31232,0,0,2,0,2024-06-15 03:28:55
31233,0,0,2,0,2024-06-15 03:29:54
31234,0,0,2,0,2024-06-15 03:30:54
31235,0,0,2,0,2024-06-15 03:31:55
31236,0,0,2,0,2024-06-15 03:32:54
31237,0,0,2,0,2024-06-15 03:33:54
31238,0,0,2,0,2024-06-15 03:34:54
31239,0,0,2,0,2024-06-15 03:35:54
31240,0,0,2,0,2024-06-15 03:36:54
31241,0,0,2,0,2024-06-15 03:37:54
31242,0,0,2,2,2024-06-15 03:38:55
31243,0,0,2,0,2024-06-15 03:39:54
31244,0,0,2,0,2024-06-15 03:40:55
31245,0,0,2,0,2024-06-15 03:41:55
31246,0,0,2,0,2024-06-15 03:42:54
31247,0,0,2,0,2024-06-15 03:43:54
31248,0,0,2,-2,2024-06-15 03:44:54
31249,0,0,2,0,2024-06-15 03:45:54
31250,0,0,2,0,2024-06-15 03:46:54
31251,0,0,2,0,2024-06-15 03:47:54
31252,0,0,2,0,2024-06-15 03:48:54
31253,0,0,2,-2,2024-06-15 03:49:54
31254,0,0,2,0,2024-06-15 03:50:54
31255,0,0,2,-2,2024-06-15 03:51:55
31256,0,0,2,0,2024-06-15 03:52:54
31257,0,0,2,0,2024-06-15 03:53:55
31258,0,0,2,0,2024-06-15 03:54:54
31259,0,0,2,0,2024-06-15 03:55:55
31260,0,0,2,0,2024-06-15 03:56:54
31261,0,0,2,0,2024-06-15 03:57:54
31262,0,0,2,0,2024-06-15 03:58:55
31263,0,0,2,0,2024-06-15 05:00:55
31264,0,0,2,0,2024-06-15 05:01:55
31265,0,0,2,0,2024-06-15 05:02:54
31266,0,0,2,0,2024-06-15 05:03:54
31267,0,0,2,0,2024-06-15 05:04:54
31268,0,0,2,0,2024-06-15 05:05:54
31269,0,0,2,0,2024-06-15 05:06:54
31270,0,0,2,2,2024-06-15 05:07:54
31271,0,0,2,0,2024-06-15 05:08:54
31272,0,0,2,2,2024-06-15 05:09:54
31273,0,0,2,0,2024-06-15 05:10:54
31274,0,0,2,0,2024-06-15 05:11:55
31275,0,0,2,0,2024-06-15 05:12:54
31276,0,0,2,0,2024-06-15 05:13:54
31277,0,0,2,0,2024-06-15 05:14:54
31278,0,0,2,0,2024-06-15 05:15:54
31279,0,0,2,0,2024-06-15 05:16:54
31280,0,0,2,0,2024-06-15 05:17:54
31281,0,0,2,0,2024-06-15 05:18:54
31282,0,0,2,0,2024-06-15 05:19:54
31283,0,0,2,0,2024-06-15 05:20:54
31284,0,0,3,2,2024-06-15 05:21:54
31285,0,0,2,0,2024-06-15 05:22:54
31286,0,0,2,0,2024-06-15 05:23:54
31287,0,0,2,0,2024-06-15 05:24:54
31288,0,0,2,0,2024-06-15 05:25:54
31289,0,0,2,0,2024-06-15 05:26:54
31290,0,0,2,2,2024-06-15 05:27:54
31291,0,0,2,0,2024-06-15 05:28:54
31292,0,0,2,0,2024-06-15 05:29:54
31293,0,0,2,0,2024-06-15 05:30:54
31294,0,0,2,0,2024-06-15 05:31:54
31295,0,0,2,0,2024-06-15 05:32:55
31296,0,0,2,0,2024-06-15 05:33:54
31297,0,0,2,0,2024-06-15 05:34:54
31298,0,0,2,0,2024-06-15 05:35:54
31299,0,0,2,0,2024-06-15 05:36:54
31300,0,0,2,0,2024-06-15 05:37:54
31301,0,0,2,0,2024-06-15 05:38:54
31302,0,0,2,0,2024-06-15 05:39:54
31303,0,0,2,0,2024-06-15 05:40:54
31304,0,0,2,0,2024-06-15 05:41:54
31305,0,0,2,-2,2024-06-15 05:42:55
31306,0,0,2,0,2024-06-15 05:43:54
31307,0,0,2,0,2024-06-15 05:44:55
31308,0,0,2,0,2024-06-15 05:45:55
31309,0,0,2,0,2024-06-15 05:46:54
31310,0,0,2,0,2024-06-15 05:47:55
31311,0,0,2,0,2024-06-15 05:48:55
31312,0,0,2,2,2024-06-15 05:49:54
31313,0,0,2,0,2024-06-15 05:50:54
31314,0,0,2,0,2024-06-15 05:51:55
31315,0,0,2,0,2024-06-15 05:52:54
31316,0,0,2,0,2024-06-15 05:53:54
31317,0,0,2,0,2024-06-15 05:54:54
31318,0,0,2,0,2024-06-15 05:55:54
31319,0,0,2,0,2024-06-15 05:56:54
31320,0,0,2,0,2024-06-15 05:57:54
31321,0,0,2,0,2024-06-15 05:58:54
31322,0,0,2,0,2024-06-15 06:00:54
31323,0,0,2,0,2024-06-15 06:01:55
31324,0,0,2,0,2024-06-15 06:02:54
31325,0,0,2,0,2024-06-15 06:03:55
31326,0,0,2,0,2024-06-15 06:04:54
31327,0,0,2,-2,2024-06-15 06:05:55
31328,0,0,2,0,2024-06-15 06:06:55
31329,0,0,2,0,2024-06-15 06:07:54
31330,0,0,2,0,2024-06-15 06:08:55
31331,0,0,2,0,2024-06-15 06:09:54
31332,0,0,2,2,2024-06-15 06:10:54
31333,0,0,2,0,2024-06-15 06:11:55
31334,0,0,2,0,2024-06-15 06:12:54
31335,0,0,2,0,2024-06-15 06:13:54
31336,0,0,2,0,2024-06-15 06:14:55
31337,0,0,2,-2,2024-06-15 06:15:54
31338,0,0,2,0,2024-06-15 06:16:54
31339,0,0,2,0,2024-06-15 06:17:54
31340,0,0,2,2,2024-06-15 06:18:54
31341,0,0,2,2,2024-06-15 06:19:54
31342,0,0,2,0,2024-06-15 06:20:54
31343,0,0,2,0,2024-06-15 06:21:54
31344,0,0,2,0,2024-06-15 06:22:54
31345,0,0,2,2,2024-06-15 06:23:54
31346,0,0,2,2,2024-06-15 06:24:54
31347,0,0,2,0,2024-06-15 06:25:54
31348,0,0,2,0,2024-06-15 06:26:54
31349,0,0,2,2,2024-06-15 06:27:54
31350,0,0,2,0,2024-06-15 06:28:55
31351,0,0,2,2,2024-06-15 06:29:54
31352,0,0,2,0,2024-06-15 06:30:54
31353,0,0,2,2,2024-06-15 06:31:54
31354,0,0,2,0,2024-06-15 06:32:54
31355,0,0,2,0,2024-06-15 06:33:54
31356,0,0,2,0,2024-06-15 06:34:54
31357,0,0,2,0,2024-06-15 06:35:54
31358,0,0,2,0,2024-06-15 06:36:55
31359,0,0,2,0,2024-06-15 06:37:54
31360,0,0,2,0,2024-06-15 06:38:54
31361,0,0,2,0,2024-06-15 06:39:54
31362,0,0,2,0,2024-06-15 06:40:54
31363,0,0,2,0,2024-06-15 06:41:54
31364,0,0,2,0,2024-06-15 06:42:54
31365,0,0,2,0,2024-06-15 06:43:54
31366,0,0,2,-2,2024-06-15 06:44:54
31367,0,0,2,0,2024-06-15 06:45:55
31368,0,0,2,0,2024-06-15 06:46:54
31369,0,0,2,0,2024-06-15 06:47:54
31370,0,0,2,0,2024-06-15 06:48:54
31371,0,0,2,2,2024-06-15 06:49:55
31372,0,0,2,0,2024-06-15 06:50:54
31373,0,0,2,0,2024-06-15 06:51:54
31374,0,0,2,0,2024-06-15 06:52:54
31375,0,0,2,0,2024-06-15 06:53:54
31376,0,0,2,0,2024-06-15 06:54:54
31377,0,0,2,0,2024-06-15 06:55:54
31378,0,0,2,0,2024-06-15 06:56:54
31379,0,0,2,-2,2024-06-15 06:57:54
31380,0,0,2,0,2024-06-15 06:58:55
31381,0,0,2,0,2024-06-15 08:00:54
31382,0,0,2,0,2024-06-15 08:01:54
31383,0,0,2,0,2024-06-15 08:02:54
31384,0,0,2,0,2024-06-15 08:03:54
31385,0,0,2,0,2024-06-15 08:04:54
31386,0,0,2,0,2024-06-15 08:05:55
31387,0,0,2,0,2024-06-15 08:06:54
31388,0,0,2,0,2024-06-15 08:07:54
31389,0,0,2,2,2024-06-15 08:08:55
31390,0,0,2,0,2024-06-15 08:09:54
31391,0,0,2,2,2024-06-15 08:10:54
31392,0,0,2,0,2024-06-15 08:11:54
31393,0,0,3,-2,2024-06-15 08:12:55
31394,0,0,2,0,2024-06-15 08:13:54
31395,0,0,2,0,2024-06-15 08:14:55
31396,0,0,2,0,2024-06-15 08:15:55
31397,0,0,2,2,2024-06-15 08:16:54
31398,0,0,2,0,2024-06-15 08:17:54
31399,0,0,2,0,2024-06-15 08:18:55
31400,0,0,2,2,2024-06-15 08:19:54
31401,0,0,2,0,2024-06-15 08:20:54
31402,0,0,2,2,2024-06-15 08:21:54
31403,0,0,2,0,2024-06-15 08:22:55
31404,0,0,2,0,2024-06-15 08:23:55
31405,0,0,2,0,2024-06-15 08:24:54
31406,0,0,2,0,2024-06-15 08:25:55
31407,0,0,2,0,2024-06-15 08:26:54
31408,0,0,2,0,2024-06-15 08:27:54
31409,0,0,2,0,2024-06-15 08:28:54
31410,0,0,2,0,2024-06-15 08:29:55
31411,0,0,2,0,2024-06-15 08:30:54
31412,0,0,2,0,2024-06-15 08:31:54
31413,0,0,2,0,2024-06-15 08:32:55
31414,0,0,2,0,2024-06-15 08:33:54
31415,0,0,2,0,2024-06-15 08:34:54
31416,0,0,2,0,2024-06-15 08:35:54
31417,0,0,2,0,2024-06-15 08:36:54
31418,0,0,2,0,2024-06-15 08:37:54
31419,0,0,2,0,2024-06-15 08:38:54
31420,0,0,2,-2,2024-06-15 08:39:54
31421,0,0,2,0,2024-06-15 08:40:54
31422,0,0,2,0,2024-06-15 08:41:54
31423,0,0,2,0,2024-06-15 08:42:54
31424,0,0,2,0,2024-06-15 08:43:54
31425,0,0,2,-2,2024-06-15 08:44:54
31426,0,0,2,0,2024-06-15 08:45:55
31427,0,0,2,0,2024-06-15 08:46:55
31428,0,0,2,2,2024-06-15 08:47:54
31429,0,0,2,0,2024-06-15 08:48:54
31430,0,0,2,0,2024-06-15 08:49:54
31431,0,0,2,0,2024-06-15 08:50:54
31432,0,0,2,0,2024-06-15 08:51:55
31433,0,0,2,0,2024-06-15 08:52:54
31434,0,0,2,0,2024-06-15 08:53:54
31435,0,0,2,0,2024-06-15 08:54:55
31436,0,0,2,-2,2024-06-15 08:55:54
31437,0,0,2,0,2024-06-15 08:56:55
31438,0,0,2,2,2024-06-15 08:57:54
31439,0,0,2,0,2024-06-15 08:58:54
31440,0,0,2,0,2024-06-15 10:00:55
31441,0,0,2,0,2024-06-15 10:01:54
31442,0,0,2,0,2024-06-15 10:02:54
31443,0,0,2,0,2024-06-15 10:03:54
31444,0,0,2,0,2024-06-15 10:04:54
31445,0,0,2,0,2024-06-15 10:05:55
31446,0,0,2,0,2024-06-15 10:06:55
31447,0,0,2,0,2024-06-15 10:07:54
31448,0,0,2,0,2024-06-15 10:08:54
31449,0,0,2,0,2024-06-15 10:09:55
31450,0,0,2,0,2024-06-15 10:10:54
31451,0,0,2,0,2024-06-15 10:11:54
31452,0,0,2,0,2024-06-15 10:12:54
31453,0,0,2,0,2024-06-15 10:13:54
31454,0,0,2,2,2024-06-15 10:14:54
31455,0,0,2,0,2024-06-15 10:15:54
31456,0,0,2,0,2024-06-15 10:16:55
31457,0,0,2,0,2024-06-15 10:17:55
31458,0,0,2,0,2024-06-15 10:18:55
31459,0,0,2,0,2024-06-15 10:19:54
31460,0,0,2,0,2024-06-15 10:20:54
31461,0,0,2,-2,2024-06-15 10:21:54
31462,0,0,2,0,2024-06-15 10:22:55
31463,0,0,2,0,2024-06-15 10:23:54
31464,0,0,2,2,2024-06-15 10:24:55
31465,0,0,2,0,2024-06-15 10:25:54
31466,0,0,2,0,2024-06-15 10:26:54
31467,0,0,2,0,2024-06-15 10:27:54
31468,0,0,2,0,2024-06-15 10:28:54
31469,0,0,2,0,2024-06-15 10:29:54
31470,0,0,2,0,2024-06-15 10:30:54
31471,0,0,2,0,2024-06-15 10:31:54
31472,0,0,2,0,2024-06-15 10:32:54
31473,0,0,2,0,2024-06-15 10:33:54
31474,0,0,2,-2,2024-06-15 10:34:55
31475,0,0,2,0,2024-06-15 10:35:54
31476,0,0,2,0,2024-06-15 10:36:55
31477,0,0,3,0,2024-06-15 10:37:54
31478,0,0,2,0,2024-06-15 10:38:54
31479,0,0,2,2,2024-06-15 10:39:55
31480,0,0,3,0,2024-06-15 10:40:55
31481,0,0,2,2,2024-06-15 10:41:54
31482,0,0,2,0,2024-06-15 10:42:55
31483,0,0,2,0,2024-06-15 10:43:54
31484,0,0,2,0,2024-06-15 10:44:54
31485,0,0,2,0,2024-06-15 10:45:54
31486,0,0,2,0,2024-06-15 10:46:54
31487,0,0,2,0,2024-06-15 10:47:54
31488,0,0,2,0,2024-06-15 10:48:54
31489,0,0,2,0,2024-06-15 10:49:54
31490,0,0,2,0,2024-06-15 10:50:54
31491,0,0,2,0,2024-06-15 10:51:54
31492,0,0,2,0,2024-06-15 10:52:54
31493,0,0,2,0,2024-06-15 10:53:54
31494,0,0,2,0,2024-06-15 10:54:54
31495,0,0,2,0,2024-06-15 10:55:54
31496,0,0,2,0,2024-06-15 10:56:54
31497,0,0,2,0,2024-06-15 10:57:55
31498,0,0,2,0,2024-06-15 10:58:54
31499,0,0,2,0,2024-06-15 12:00:54
31500,0,0,2,0,2024-06-15 12:01:54
31501,0,0,2,0,2024-06-15 12:02:54
31502,0,0,2,0,2024-06-15 12:03:54
31503,0,0,2,0,2024-06-15 12:04:54
31504,0,0,2,0,2024-06-15 12:05:55
31505,0,0,2,2,2024-06-15 12:06:54
31506,0,0,2,0,2024-06-15 12:07:54
31507,0,0,2,0,2024-06-15 12:08:54
31508,0,0,2,0,2024-06-15 12:09:54
31509,0,0,2,0,2024-06-15 12:10:54
31510,0,0,2,0,2024-06-15 12:11:55
31511,0,0,2,-2,2024-06-15 12:12:54
31512,0,0,898,901,2024-06-15 12:13:54
31513,0,0,899,900,2024-06-15 12:14:54
31514,0,0,898,901,2024-06-15 12:15:54
31515,0,0,899,900,2024-06-15 12:16:54
31516,0,0,898,901,2024-06-15 12:17:54
31517,0,0,898,901,2024-06-15 12:18:54
31518,0,0,898,900,2024-06-15 12:19:54
31519,0,0,899,901,2024-06-15 12:20:54
31520,0,0,899,901,2024-06-15 12:21:54
31521,0,0,898,901,2024-06-15 12:22:54
31522,0,0,899,900,2024-06-15 12:23:54
31523,0,0,899,900,2024-06-15 12:24:54
31524,0,0,899,901,2024-06-15 12:25:54
31525,0,0,899,901,2024-06-15 12:26:54
31526,0,0,899,901,2024-06-15 12:27:54
31527,0,0,899,900,2024-06-15 12:28:54
31528,0,0,899,901,2024-06-15 12:29:54
31529,0,0,899,901,2024-06-15 12:30:54
31530,0,0,899,901,2024-06-15 12:31:54
31531,0,0,899,900,2024-06-15 12:32:54
31532,0,0,898,901,2024-06-15 12:33:54
31533,0,0,898,901,2024-06-15 12:34:54
31534,0,0,898,901,2024-06-15 12:35:54
31535,0,0,898,900,2024-06-15 12:36:55
31536,26,26,-369,-374,2024-06-15 12:37:55
31537,25,26,-577,-577,2024-06-15 12:38:54
31538,30,31,335,342,2024-06-15 12:39:54
31539,34,35,138,111,2024-06-15 12:40:54
31540,52,52,6,25,2024-06-15 12:41:54
31541,52,52,-25,5,2024-06-15 12:42:55
31542,52,52,-113,-65,2024-06-15 12:43:54
31543,52,52,-56,-45,2024-06-15 12:44:54
31544,52,52,-25,-25,2024-06-15 12:45:54
31545,52,52,-3,-17,2024-06-15 12:46:54
31546,52,52,15,-1,2024-06-15 12:47:54
31547,38,38,-11,1,2024-06-15 12:48:54
31548,7,8,4,34,2024-06-15 12:49:54
31549,37,39,1751,1756,2024-06-15 12:50:54
31550,45,32,900,898,2024-06-15 12:51:54
31551,26,28,1200,1310,2024-06-15 12:52:54
31552,22,22,899,919,2024-06-15 12:53:54
31553,21,22,665,668,2024-06-15 12:54:54
31554,25,27,725,733,2024-06-15 12:55:54
31555,21,22,711,735,2024-06-15 12:56:54
31556,22,22,580,560,2024-06-15 12:57:54
31557,25,25,545,557,2024-06-15 12:58:55
31558,26,26,663,675,2024-06-15 13:00:54
31559,27,26,666,637,2024-06-15 13:01:55
31560,21,22,605,582,2024-06-15 13:02:54
31561,24,24,696,694,2024-06-15 13:03:54
31562,27,28,780,775,2024-06-15 13:04:54
31563,28,28,594,607,2024-06-15 13:05:54
31564,27,28,764,760,2024-06-15 13:06:54
31565,26,26,507,509,2024-06-15 13:07:54
31566,24,24,716,693,2024-06-15 13:08:54
31567,23,24,537,520,2024-06-15 13:09:54
31568,22,22,550,554,2024-06-15 13:10:54
31569,23,25,597,635,2024-06-15 13:11:54
31570,21,22,569,555,2024-06-15 13:12:54
31571,26,26,654,640,2024-06-15 13:13:54
31572,22,23,584,587,2024-06-15 13:14:54
31573,25,26,630,678,2024-06-15 13:15:54
31574,25,26,517,514,2024-06-15 13:16:54
31575,23,23,658,617,2024-06-15 13:17:54
31576,28,28,696,666,2024-06-15 13:18:54
31577,23,22,681,640,2024-06-15 13:19:54
31578,24,27,544,605,2024-06-15 13:20:54
31579,34,33,600,585,2024-06-15 13:21:54
31580,27,28,676,685,2024-06-15 13:22:55
31581,22,23,630,610,2024-06-15 13:23:54
31582,26,27,645,629,2024-06-15 13:24:54
31583,29,29,703,706,2024-06-15 13:25:54
31584,22,22,592,557,2024-06-15 13:26:54
31585,26,27,515,510,2024-06-15 13:27:54
31586,27,27,500,497,2024-06-15 13:28:54
31587,25,26,537,537,2024-06-15 13:29:54
31588,24,25,525,525,2024-06-15 13:30:55
31589,27,26,635,600,2024-06-15 13:31:54
31590,21,22,602,607,2024-06-15 13:32:54
31591,27,29,635,675,2024-06-15 13:33:55
31592,23,24,635,612,2024-06-15 13:34:54
31593,26,27,700,703,2024-06-15 13:35:54
31594,26,27,567,532,2024-06-15 13:36:54
31595,23,23,575,552,2024-06-15 13:37:55
31596,27,27,499,495,2024-06-15 13:38:54
31597,28,29,475,477,2024-06-15 13:39:54
31598,28,29,494,482,2024-06-15 13:40:54
31599,29,30,650,674,2024-06-15 13:41:54
31600,22,23,565,552,2024-06-15 13:42:55
31601,21,22,590,580,2024-06-15 13:43:54
31602,23,24,590,634,2024-06-15 13:44:54
31603,31,32,512,545,2024-06-15 13:45:54
31604,24,25,534,529,2024-06-15 13:46:54
31605,22,22,554,559,2024-06-15 13:47:54
31606,22,23,560,554,2024-06-15 13:48:54
31607,25,26,519,515,2024-06-15 13:49:55
31608,26,26,1040,953,2024-06-15 13:50:54
31609,27,26,490,512,2024-06-15 13:51:54
31610,30,31,602,630,2024-06-15 13:52:54
31611,22,23,547,554,2024-06-15 13:53:54
31612,24,24,605,607,2024-06-15 13:54:54
31613,27,27,530,525,2024-06-15 13:55:54
