Unnamed: 0,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,status,action,work_status
50249,6962,6958,6967,0.0,0.0,0.0,0.0,100.0,6,5993,0.0,0.0,2024-07-02 14:06:09,0.0,0.0,False,False,未工作
50250,6963,6957,6968,0.0,0.0,0.0,0.0,100.0,8,5994,0.0,0.0,2024-07-02 14:07:11,0.0,0.0,False,False,未工作
50251,6963,6957,6968,0.0,0.0,0.0,0.0,100.0,6,5993,0.0,0.0,2024-07-02 14:08:11,0.0,0.0,False,False,未工作
50252,6963,6958,6967,0.0,0.0,0.0,0.0,100.0,6,5993,0.0,0.0,2024-07-02 14:09:10,0.0,0.0,False,False,未工作
50253,6961,6956,6966,0.0,0.0,0.0,0.0,100.0,5,5994,0.0,0.0,2024-07-02 14:10:10,0.0,0.0,False,False,未工作
50254,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,4,5993,0.0,0.0,2024-07-02 14:11:12,0.0,0.0,False,False,未工作
50255,6961,6956,6965,0.0,0.0,0.0,0.0,100.0,3,5993,0.0,0.0,2024-07-02 14:12:12,0.0,0.0,False,False,未工作
50256,6960,6956,6964,0.0,0.0,0.0,0.0,100.0,7,5993,0.0,0.0,2024-07-02 14:13:12,0.0,0.0,False,False,未工作
50257,6961,6956,6965,0.0,0.0,0.0,0.0,100.0,11,5993,0.0,0.0,2024-07-02 14:14:11,0.0,0.0,False,False,未工作
50258,6961,6957,6965,0.0,0.0,0.0,0.0,100.0,3,5993,0.0,0.0,2024-07-02 14:15:11,0.0,0.0,False,False,未工作
50259,6960,6955,6965,0.0,0.0,0.0,0.0,100.0,12,5994,0.0,0.0,2024-07-02 14:16:11,0.0,0.0,False,False,未工作
50260,6959,6955,6964,0.0,0.0,0.0,0.0,100.0,10,5995,0.0,0.0,2024-07-02 14:17:11,0.0,0.0,False,False,未工作
50261,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,3,5995,0.0,0.0,2024-07-02 14:18:11,0.0,0.0,False,False,未工作
50262,6963,6958,6968,0.0,0.0,0.0,0.0,100.0,3,5994,0.0,0.0,2024-07-02 14:19:13,0.0,0.0,False,False,未工作
50263,6961,6956,6966,0.0,0.0,0.0,0.0,100.0,7,5993,0.0,0.0,2024-07-02 14:20:13,0.0,0.0,False,False,未工作
50264,6961,6955,6966,0.0,0.0,0.0,0.0,100.0,14,5997,0.0,0.0,2024-07-02 14:21:13,0.0,0.0,False,False,未工作
50265,6961,6955,6967,0.0,0.0,0.0,0.0,100.0,12,5996,0.0,0.0,2024-07-02 14:22:13,0.0,0.0,False,False,未工作
50266,6962,6957,6968,0.0,0.0,0.0,0.0,100.0,5,5997,0.0,0.0,2024-07-02 14:23:12,0.0,0.0,False,False,未工作
50267,6962,6956,6967,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,0.0,2024-07-02 14:24:12,0.0,0.0,False,False,未工作
50268,6961,6955,6966,0.0,0.0,0.0,0.0,100.0,12,5995,0.0,0.0,2024-07-02 14:25:14,0.0,0.0,False,False,未工作
50269,6961,6956,6967,0.0,0.0,0.0,0.0,100.0,8,5996,0.0,0.0,2024-07-02 14:26:14,0.0,0.0,False,False,未工作
50270,6962,6956,6967,0.0,0.0,0.0,0.0,100.0,13,5995,0.0,0.0,2024-07-02 14:27:14,0.0,0.0,False,False,未工作
50271,6961,6955,6967,0.0,0.0,0.0,0.0,100.0,12,5996,0.0,0.0,2024-07-02 14:28:13,0.0,0.0,False,False,未工作
50272,6960,6956,6965,0.0,0.0,0.0,0.0,100.0,3,5995,0.0,0.0,2024-07-02 14:29:13,0.0,0.0,False,False,未工作
50273,6962,6955,6968,0.0,0.0,0.0,0.0,100.0,11,5995,0.0,0.0,2024-07-02 14:30:13,0.0,0.0,False,False,未工作
50274,6961,6954,6968,0.0,0.0,0.0,0.0,100.0,15,5993,0.0,0.0,2024-07-02 14:31:13,0.0,0.0,False,False,未工作
50275,6961,6954,6967,0.0,0.0,0.0,0.0,100.0,14,5995,0.0,0.0,2024-07-02 14:32:15,0.0,0.0,False,False,未工作
50276,6961,6955,6967,0.0,0.0,0.0,0.0,100.0,10,5995,0.0,0.0,2024-07-02 14:33:15,0.0,0.0,False,False,未工作
50277,6961,6955,6967,0.0,0.0,0.0,0.0,100.0,5,5996,0.0,0.0,2024-07-02 14:34:15,0.0,0.0,False,False,未工作
50278,6961,6954,6967,0.0,0.0,0.0,0.0,100.0,12,5995,0.0,0.0,2024-07-02 14:35:15,0.0,0.0,False,False,未工作
50279,6962,6956,6968,0.0,0.0,0.0,0.0,100.0,14,5994,0.0,0.0,2024-07-02 14:36:15,0.0,0.0,False,False,未工作
50280,6961,6955,6967,0.0,0.0,0.0,0.0,100.0,13,5996,0.0,0.0,2024-07-02 14:37:15,0.0,0.0,False,False,未工作
50281,6961,6955,6967,0.0,0.0,0.0,0.0,100.0,9,5996,0.0,0.0,2024-07-02 14:38:15,0.0,0.0,False,False,未工作
50282,6961,6956,6967,0.0,0.0,0.0,0.0,100.0,4,5996,0.0,0.0,2024-07-02 14:39:17,0.0,0.0,False,False,未工作
50283,6962,6956,6968,0.0,0.0,0.0,0.0,100.0,13,5996,0.0,0.0,2024-07-02 14:40:17,0.0,0.0,False,False,未工作
50284,6961,6956,6967,0.0,0.0,0.0,0.0,100.0,9,5995,0.0,0.0,2024-07-02 14:41:17,0.0,0.0,False,False,未工作
50285,6962,6956,6968,0.0,0.0,0.0,0.0,100.0,11,5995,0.0,0.0,2024-07-02 14:42:17,0.0,0.0,False,False,未工作
50286,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,4,5996,0.0,0.0,2024-07-02 14:43:17,0.0,0.0,False,False,未工作
50287,6962,6957,6967,38.0,14.0,38.0,38.0,30.0,5,6005,44.0,0.0,2024-07-02 14:44:17,46.0,17.0,折臂吊车开机,由待机进入工作,开机工作中
50288,6958,6952,6964,36.0,6.0,36.0,36.0,14.0,13,5995,43.0,0.0,2024-07-02 14:45:17,44.0,53.0,False,由工作进入待机,开机工作中
50289,6957,6951,6963,36.0,6.0,36.0,36.0,14.0,6,5995,43.0,0.0,2024-07-02 14:46:17,44.0,48.0,False,False,开机工作中
50290,6957,6952,6962,36.0,6.0,36.0,36.0,14.0,4,5995,43.0,0.0,2024-07-02 14:47:16,44.0,53.0,False,False,开机工作中
50291,6957,6952,6963,36.0,6.0,36.0,36.0,14.0,10,5996,43.0,0.0,2024-07-02 14:48:17,44.0,59.0,False,False,开机工作中
50292,6957,6952,6962,36.0,6.0,36.0,36.0,14.0,6,5995,43.0,0.0,2024-07-02 14:49:16,44.0,44.0,False,False,开机工作中
50293,6957,6951,6963,36.0,6.0,36.0,36.0,14.0,5,5994,43.0,0.0,2024-07-02 14:50:18,44.0,22.0,False,False,开机工作中
50294,6956,6950,6962,36.0,6.0,36.0,36.0,14.0,7,5994,43.0,0.0,2024-07-02 14:51:18,44.0,23.0,False,False,开机工作中
50295,6957,6951,6962,36.0,6.0,36.0,36.0,14.0,4,5994,43.0,0.0,2024-07-02 14:52:18,44.0,49.0,False,False,开机工作中
50296,6957,6951,6963,36.0,6.0,36.0,36.0,13.0,12,5995,43.0,0.0,2024-07-02 14:53:18,44.0,26.0,False,False,开机工作中
50297,6958,6952,6964,36.0,6.0,36.0,36.0,13.0,8,5995,43.0,0.0,2024-07-02 14:54:18,44.0,45.0,False,False,开机工作中
50298,6958,6952,6964,36.0,6.0,36.0,36.0,13.0,6,5995,43.0,0.0,2024-07-02 14:55:20,44.0,44.0,False,False,开机工作中
50299,6956,6950,6961,36.0,6.0,36.0,36.0,13.0,13,5996,43.0,0.0,2024-07-02 14:56:20,44.0,52.0,False,False,开机工作中
50300,6956,6950,6963,36.0,6.0,36.0,36.0,14.0,6,5995,43.0,0.0,2024-07-02 14:57:20,44.0,16.0,False,False,开机工作中
50301,6957,6951,6963,36.0,6.0,36.0,36.0,14.0,6,5995,43.0,0.0,2024-07-02 14:58:20,44.0,14.0,False,False,开机工作中
50302,6955,6949,6962,36.0,6.0,36.0,36.0,14.0,10,5994,43.0,0.0,2024-07-02 15:00:20,44.0,5.0,False,False,开机工作中
50303,6955,6949,6962,54.0,44.0,54.0,54.0,68.0,15,5988,47.0,0.0,2024-07-02 15:01:20,65.0,69.0,False,由待机进入工作,开机工作中
50304,6957,6951,6964,41.0,24.0,42.0,42.0,47.0,6,5994,44.0,0.0,2024-07-02 15:02:20,51.0,63.0,False,False,开机工作中
50305,6956,6949,6962,55.0,45.0,55.0,55.0,68.0,15,5993,49.0,0.0,2024-07-02 15:03:20,67.0,66.0,False,False,开机工作中
50306,6957,6950,6964,36.0,6.0,36.0,36.0,15.0,6,5995,43.0,0.0,2024-07-02 15:04:20,44.0,0.0,False,False,开机工作中
50307,6957,6951,6964,47.0,35.0,48.0,48.0,61.0,11,5993,46.0,0.0,2024-07-02 15:05:19,58.0,67.0,False,False,开机工作中
50308,6956,6949,6963,36.0,6.0,36.0,36.0,14.0,6,5996,43.0,0.0,2024-07-02 15:06:20,44.0,10.0,False,由工作进入待机,开机工作中
50309,6956,6949,6963,36.0,6.0,36.0,36.0,13.0,10,5996,43.0,0.0,2024-07-02 15:07:20,44.0,0.0,False,False,开机工作中
50310,6957,6950,6963,36.0,6.0,36.0,36.0,13.0,7,5996,43.0,0.0,2024-07-02 15:08:19,44.0,4.0,False,False,开机工作中
50311,6956,6950,6962,36.0,6.0,36.0,36.0,14.0,5,5996,43.0,0.0,2024-07-02 15:09:19,44.0,13.0,False,False,开机工作中
50312,6956,6950,6961,36.0,6.0,36.0,36.0,13.0,5,5995,43.0,0.0,2024-07-02 15:10:19,44.0,32.0,False,False,开机工作中
50313,6957,6951,6962,36.0,6.0,36.0,36.0,13.0,4,5995,43.0,0.0,2024-07-02 15:11:21,44.0,32.0,False,False,开机工作中
50314,6956,6951,6962,36.0,6.0,36.0,36.0,13.0,4,5995,43.0,0.0,2024-07-02 15:12:21,44.0,38.0,False,False,开机工作中
50315,6957,6951,6963,36.0,6.0,36.0,36.0,13.0,6,5995,43.0,0.0,2024-07-02 15:13:21,44.0,29.0,False,False,开机工作中
50316,6957,6951,6963,36.0,6.0,36.0,36.0,13.0,11,5995,43.0,0.0,2024-07-02 15:14:21,44.0,34.0,False,False,开机工作中
50317,6956,6950,6961,36.0,6.0,36.0,36.0,13.0,7,5994,43.0,0.0,2024-07-02 15:15:21,44.0,38.0,False,False,开机工作中
50318,6956,6950,6962,36.0,6.0,36.0,36.0,13.0,12,5995,43.0,0.0,2024-07-02 15:16:23,44.0,40.0,False,False,开机工作中
50319,6957,6951,6962,36.0,6.0,36.0,36.0,14.0,10,5995,43.0,0.0,2024-07-02 15:17:23,44.0,29.0,False,False,开机工作中
50320,6957,6951,6963,36.0,6.0,36.0,36.0,14.0,13,5995,43.0,0.0,2024-07-02 15:18:23,44.0,38.0,False,False,开机工作中
50321,6956,6950,6962,36.0,6.0,36.0,36.0,13.0,14,5995,43.0,0.0,2024-07-02 15:19:23,44.0,39.0,False,False,开机工作中
50322,6957,6951,6962,36.0,6.0,36.0,36.0,13.0,9,5995,43.0,0.0,2024-07-02 15:20:22,44.0,40.0,False,False,开机工作中
50323,6956,6950,6962,36.0,6.0,36.0,36.0,13.0,14,5996,43.0,0.0,2024-07-02 15:21:22,44.0,34.0,False,False,开机工作中
50324,6956,6951,6962,36.0,6.0,36.0,36.0,13.0,4,5996,43.0,0.0,2024-07-02 15:22:22,44.0,35.0,False,False,开机工作中
50325,6956,6950,6962,36.0,6.0,36.0,36.0,13.0,14,5996,43.0,0.0,2024-07-02 15:23:22,44.0,42.0,False,False,开机工作中
50326,6957,6951,6963,36.0,6.0,36.0,36.0,13.0,11,5994,43.0,0.0,2024-07-02 15:24:24,44.0,31.0,False,False,开机工作中
50327,6956,6949,6962,36.0,6.0,36.0,36.0,13.0,5,5995,43.0,0.0,2024-07-02 15:25:24,44.0,14.0,False,False,开机工作中
50328,6955,6949,6962,36.0,6.0,36.0,36.0,13.0,11,5995,43.0,0.0,2024-07-02 15:26:23,44.0,21.0,False,False,开机工作中
50329,6957,6950,6963,36.0,6.0,36.0,36.0,13.0,12,5995,43.0,0.0,2024-07-02 15:27:23,44.0,12.0,False,False,开机工作中
50330,6957,6950,6963,36.0,6.0,36.0,36.0,13.0,13,5995,43.0,0.0,2024-07-02 15:28:23,44.0,22.0,False,False,开机工作中
50331,6957,6951,6964,36.0,6.0,36.0,36.0,13.0,15,5995,43.0,0.0,2024-07-02 15:29:23,44.0,20.0,False,False,开机工作中
50332,6956,6949,6962,36.0,6.0,36.0,36.0,13.0,7,5996,43.0,0.0,2024-07-02 15:30:25,44.0,8.0,False,False,开机工作中
50333,6956,6949,6963,36.0,6.0,36.0,36.0,13.0,13,5995,43.0,0.0,2024-07-02 15:31:25,44.0,2.0,False,False,开机工作中
50334,6956,6949,6962,36.0,6.0,36.0,36.0,13.0,15,5996,43.0,0.0,2024-07-02 15:32:25,44.0,18.0,False,False,开机工作中
50335,6956,6949,6963,36.0,6.0,36.0,36.0,13.0,16,5996,43.0,0.0,2024-07-02 15:33:25,44.0,12.0,False,False,开机工作中
50336,6957,6951,6964,36.0,6.0,36.0,36.0,13.0,7,5995,43.0,0.0,2024-07-02 15:34:25,44.0,3.0,False,False,开机工作中
50337,6957,6950,6964,36.0,6.0,36.0,36.0,13.0,15,5995,43.0,0.0,2024-07-02 15:35:25,44.0,14.0,False,False,开机工作中
50338,6958,6951,6964,36.0,6.0,36.0,36.0,13.0,5,5994,43.0,0.0,2024-07-02 15:36:25,44.0,9.0,False,False,开机工作中
50339,6956,6950,6962,36.0,6.0,36.0,36.0,14.0,10,5996,43.0,0.0,2024-07-02 15:37:25,44.0,15.0,False,False,开机工作中
50340,6958,6952,6964,36.0,6.0,36.0,36.0,13.0,10,5995,43.0,0.0,2024-07-02 15:38:25,44.0,33.0,False,False,开机工作中
50341,6959,6953,6965,36.0,6.0,36.0,36.0,13.0,6,5994,43.0,0.0,2024-07-02 15:39:25,44.0,29.0,False,False,开机工作中
50342,6958,6952,6964,36.0,6.0,36.0,36.0,13.0,4,5995,43.0,0.0,2024-07-02 15:40:25,44.0,40.0,False,False,开机工作中
50343,6958,6953,6964,36.0,6.0,36.0,36.0,14.0,4,5995,43.0,0.0,2024-07-02 15:41:25,44.0,40.0,False,False,开机工作中
50344,6959,6953,6965,36.0,6.0,36.0,36.0,13.0,14,5995,43.0,0.0,2024-07-02 15:42:25,44.0,38.0,False,False,开机工作中
50345,6958,6952,6964,36.0,6.0,36.0,36.0,13.0,5,5995,43.0,0.0,2024-07-02 15:43:25,44.0,29.0,False,False,开机工作中
50346,6958,6952,6963,36.0,6.0,36.0,36.0,13.0,8,5995,43.0,0.0,2024-07-02 15:44:25,44.0,45.0,False,False,开机工作中
50347,6959,6953,6965,36.0,6.0,36.0,36.0,13.0,4,5993,43.0,0.0,2024-07-02 15:45:25,44.0,48.0,False,False,开机工作中
50348,6958,6952,6964,36.0,6.0,36.0,36.0,13.0,14,5993,43.0,0.0,2024-07-02 15:46:25,44.0,50.0,False,False,开机工作中
50349,6957,6951,6963,36.0,6.0,36.0,36.0,13.0,14,5995,43.0,0.0,2024-07-02 15:47:25,44.0,45.0,False,False,开机工作中
50350,6959,6953,6964,36.0,6.0,36.0,36.0,13.0,5,5995,43.0,0.0,2024-07-02 15:48:25,44.0,37.0,False,False,开机工作中
50351,6957,6952,6963,60.0,52.0,60.0,60.0,71.0,12,5992,50.0,0.0,2024-07-02 15:49:25,73.0,71.0,False,由待机进入工作,开机工作中
50352,6959,6953,6965,36.0,6.0,36.0,36.0,14.0,12,5995,43.0,0.0,2024-07-02 15:50:24,44.0,47.0,False,False,开机工作中
50353,6959,6953,6965,51.0,40.0,51.0,51.0,64.0,14,5994,47.0,0.0,2024-07-02 15:51:24,62.0,70.0,False,False,开机工作中
50354,6959,6953,6964,39.0,19.0,39.0,39.0,39.0,13,5998,44.0,0.0,2024-07-02 15:52:24,48.0,20.0,False,False,开机工作中
50355,6960,6954,6965,36.0,7.0,36.0,36.0,14.0,11,5996,43.0,0.0,2024-07-02 15:53:24,44.0,41.0,False,False,开机工作中
50356,6960,6955,6965,60.0,36.0,61.0,60.0,78.0,9,5990,50.0,0.0,2024-07-02 15:54:25,62.0,47.0,False,False,开机工作中
50357,6957,6951,6963,36.0,5.0,35.0,36.0,13.0,14,5996,43.0,0.0,2024-07-02 15:55:25,44.0,57.0,False,由工作进入待机,开机工作中
50358,6959,6954,6964,36.0,6.0,36.0,36.0,13.0,3,5996,43.0,0.0,2024-07-02 15:56:25,44.0,54.0,False,False,开机工作中
50359,6958,6953,6964,36.0,6.0,35.0,36.0,13.0,13,5997,43.0,0.0,2024-07-02 15:57:25,44.0,66.0,False,False,开机工作中
50360,6958,6953,6964,36.0,6.0,35.0,36.0,13.0,6,5997,43.0,0.0,2024-07-02 15:58:25,44.0,54.0,False,False,开机工作中
50361,6960,6954,6965,36.0,6.0,36.0,36.0,15.0,4,5996,43.0,0.0,2024-07-02 16:00:24,44.0,41.0,False,False,开机工作中
50362,6958,6952,6963,36.0,6.0,35.0,36.0,13.0,13,5997,43.0,0.0,2024-07-02 16:01:25,43.0,54.0,False,False,开机工作中
50363,6958,6953,6964,36.0,6.0,36.0,36.0,13.0,8,5997,43.0,0.0,2024-07-02 16:02:25,44.0,50.0,False,False,开机工作中
50364,6958,6953,6964,36.0,6.0,35.0,36.0,13.0,5,5996,43.0,0.0,2024-07-02 16:03:25,43.0,49.0,False,False,开机工作中
50365,6958,6953,6963,36.0,6.0,35.0,36.0,13.0,13,5996,43.0,0.0,2024-07-02 16:04:25,43.0,67.0,False,False,开机工作中
50366,6959,6953,6964,36.0,6.0,35.0,36.0,13.0,8,5998,43.0,0.0,2024-07-02 16:05:25,43.0,66.0,False,False,开机工作中
50367,6959,6954,6963,36.0,5.0,35.0,36.0,13.0,4,5997,43.0,0.0,2024-07-02 16:06:25,44.0,75.0,False,False,开机工作中
50368,6958,6953,6963,36.0,6.0,35.0,36.0,13.0,12,5997,43.0,0.0,2024-07-02 16:07:24,43.0,79.0,False,False,开机工作中
50369,6960,6955,6964,36.0,6.0,35.0,36.0,13.0,2,5996,43.0,0.0,2024-07-02 16:08:24,44.0,71.0,False,False,开机工作中
50370,6959,6955,6964,36.0,6.0,35.0,36.0,13.0,4,5997,43.0,0.0,2024-07-02 16:09:24,43.0,72.0,False,False,开机工作中
50371,6960,6956,6965,36.0,6.0,35.0,36.0,13.0,9,5996,43.0,0.0,2024-07-02 16:10:25,44.0,73.0,False,False,开机工作中
50372,6959,6954,6964,36.0,6.0,35.0,36.0,13.0,10,5997,43.0,0.0,2024-07-02 16:11:25,44.0,74.0,False,False,开机工作中
50373,6957,6952,6962,36.0,6.0,35.0,36.0,13.0,12,5996,43.0,0.0,2024-07-02 16:12:25,43.0,72.0,False,False,开机工作中
50374,6958,6953,6963,36.0,6.0,35.0,36.0,13.0,7,5997,43.0,0.0,2024-07-02 16:13:25,43.0,70.0,False,False,开机工作中
50375,6958,6953,6963,36.0,6.0,35.0,36.0,13.0,13,5997,43.0,0.0,2024-07-02 16:14:25,43.0,79.0,False,False,开机工作中
50376,6960,6955,6964,36.0,5.0,35.0,36.0,13.0,7,5997,43.0,0.0,2024-07-02 16:15:25,44.0,76.0,False,False,开机工作中
50377,6957,6952,6962,36.0,6.0,35.0,36.0,13.0,7,5996,43.0,0.0,2024-07-02 16:16:25,43.0,68.0,False,False,开机工作中
50378,6957,6952,6962,36.0,6.0,35.0,36.0,13.0,4,5997,43.0,0.0,2024-07-02 16:17:25,43.0,62.0,False,False,开机工作中
50379,6957,6953,6962,36.0,6.0,35.0,36.0,13.0,5,5996,43.0,0.0,2024-07-02 16:18:25,43.0,72.0,False,False,开机工作中
50380,6957,6953,6962,36.0,6.0,35.0,36.0,13.0,10,5996,43.0,0.0,2024-07-02 16:19:25,43.0,76.0,False,False,开机工作中
50381,6958,6954,6962,36.0,6.0,35.0,36.0,13.0,7,5996,43.0,0.0,2024-07-02 16:20:25,43.0,86.0,False,False,开机工作中
50382,6959,6954,6963,42.0,24.0,43.0,42.0,47.0,11,5992,45.0,0.0,2024-07-02 16:21:25,51.0,19.0,False,由待机进入工作,开机工作中
50383,6957,6952,6962,36.0,8.0,36.0,36.0,19.0,6,5998,43.0,0.0,2024-07-02 16:22:25,44.0,66.0,False,由工作进入待机,开机工作中
50384,6959,6954,6964,36.0,6.0,35.0,36.0,13.0,13,5996,43.0,0.0,2024-07-02 16:23:25,43.0,80.0,False,False,开机工作中
50385,6959,6954,6964,36.0,6.0,35.0,36.0,13.0,10,5996,43.0,0.0,2024-07-02 16:24:25,43.0,85.0,False,False,开机工作中
50386,6959,6955,6964,36.0,9.0,36.0,36.0,21.0,2,5997,43.0,0.0,2024-07-02 16:25:25,44.0,57.0,False,False,开机工作中
50387,6960,6955,6965,39.0,18.0,39.0,39.0,37.0,12,5996,44.0,0.0,2024-07-02 16:26:25,47.0,6.0,False,由待机进入工作,开机工作中
50388,6959,6955,6964,36.0,6.0,35.0,36.0,13.0,5,5996,43.0,0.0,2024-07-02 16:27:25,43.0,78.0,False,由工作进入待机,开机工作中
50389,6960,6955,6965,36.0,6.0,35.0,36.0,13.0,3,5998,43.0,0.0,2024-07-02 16:28:25,43.0,70.0,False,False,开机工作中
50390,6960,6955,6965,36.0,9.0,36.0,36.0,20.0,3,5999,43.0,0.0,2024-07-02 16:29:25,44.0,55.0,False,False,开机工作中
50391,6958,6953,6963,36.0,6.0,35.0,36.0,14.0,11,5998,43.0,0.0,2024-07-02 16:30:25,43.0,86.0,False,False,开机工作中
50392,6958,6954,6963,36.0,5.0,35.0,36.0,13.0,6,5998,43.0,0.0,2024-07-02 16:31:25,43.0,77.0,False,False,开机工作中
50393,6959,6954,6964,53.0,45.0,54.0,53.0,65.0,10,5986,48.0,0.0,2024-07-02 16:32:25,65.0,66.0,False,由待机进入工作,开机工作中
50394,6958,6953,6963,48.0,36.0,48.0,48.0,62.0,12,5996,46.0,0.0,2024-07-02 16:33:25,58.0,51.0,False,False,开机工作中
50395,6959,6955,6964,64.0,60.0,65.0,65.0,77.0,6,6002,50.0,0.0,2024-07-02 16:34:25,78.0,72.0,False,False,开机工作中
50396,6957,6952,6961,64.0,58.0,64.0,64.0,74.0,0,5993,52.0,0.0,2024-07-02 16:35:25,78.0,60.0,False,False,开机工作中
50397,6957,6952,6962,43.0,28.0,43.0,43.0,51.0,12,5999,44.0,0.0,2024-07-02 16:36:25,53.0,25.0,False,False,开机工作中
50398,6955,6950,6960,36.0,6.0,36.0,36.0,15.0,12,6008,43.0,0.0,2024-07-02 16:37:24,44.0,61.0,False,False,开机工作中
50399,6957,6952,6962,38.0,14.0,37.0,38.0,35.0,4,5999,43.0,0.0,2024-07-02 16:38:25,45.0,22.0,False,False,开机工作中
50400,6956,6952,6961,36.0,6.0,35.0,36.0,13.0,3,6000,43.0,0.0,2024-07-02 16:39:24,43.0,57.0,False,False,开机工作中
50401,6957,6952,6961,64.0,60.0,65.0,65.0,76.0,3,5994,50.0,0.0,2024-07-02 16:40:24,79.0,61.0,False,False,开机工作中
50402,6958,6953,6963,36.0,6.0,35.0,36.0,14.0,6,5999,43.0,0.0,2024-07-02 16:41:24,43.0,44.0,False,False,开机工作中
50403,6958,6953,6964,37.0,13.0,37.0,37.0,29.0,12,5999,43.0,0.0,2024-07-02 16:42:24,45.0,15.0,False,False,开机工作中
50404,6957,6952,6962,36.0,7.0,36.0,36.0,15.0,9,5999,43.0,0.0,2024-07-02 16:43:24,43.0,41.0,False,False,开机工作中
50405,6958,6953,6963,36.0,6.0,35.0,36.0,13.0,3,6000,43.0,0.0,2024-07-02 16:44:24,43.0,40.0,False,False,开机工作中
50406,6958,6953,6963,39.0,18.0,39.0,39.0,32.0,8,5997,43.0,0.0,2024-07-02 16:45:25,47.0,9.0,False,False,开机工作中
50407,6959,6953,6964,37.0,14.0,37.0,37.0,31.0,9,6000,43.0,0.0,2024-07-02 16:46:25,45.0,12.0,False,False,开机工作中
50408,6957,6953,6962,43.0,27.0,43.0,43.0,52.0,2,5998,44.0,0.0,2024-07-02 16:47:25,52.0,32.0,False,False,开机工作中
50409,6958,6953,6963,36.0,5.0,35.0,36.0,13.0,6,6001,43.0,0.0,2024-07-02 16:48:25,43.0,49.0,False,False,开机工作中
50410,6956,6951,6961,39.0,19.0,39.0,39.0,38.0,4,6006,43.0,0.0,2024-07-02 16:49:25,47.0,18.0,False,False,开机工作中
50411,6955,6950,6961,41.0,24.0,41.0,41.0,42.0,9,5994,44.0,0.0,2024-07-02 16:50:25,50.0,31.0,False,False,开机工作中
50412,6957,6952,6963,58.0,50.0,59.0,59.0,71.0,6,6000,50.0,0.0,2024-07-02 16:51:25,71.0,61.0,False,False,开机工作中
50413,6958,6952,6963,37.0,14.0,37.0,37.0,30.0,11,5998,43.0,0.0,2024-07-02 16:52:25,45.0,24.0,False,False,开机工作中
50414,6955,6950,6960,56.0,50.0,57.0,56.0,68.0,2,5995,48.0,0.0,2024-07-02 16:53:25,69.0,63.0,False,False,开机工作中
50415,6957,6952,6962,64.0,60.0,65.0,65.0,76.0,13,6004,50.0,0.0,2024-07-02 16:54:25,79.0,66.0,False,False,开机工作中
50416,6959,6954,6963,42.0,25.0,42.0,42.0,48.0,3,6001,44.0,0.0,2024-07-02 16:55:24,51.0,37.0,False,False,开机工作中
50417,6957,6952,6963,37.0,11.0,36.0,37.0,16.0,12,6003,43.0,0.0,2024-07-02 16:56:25,44.0,28.0,False,False,开机工作中
50418,6955,6950,6960,36.0,7.0,35.0,35.0,26.0,3,6021,43.0,0.0,2024-07-02 16:57:25,43.0,55.0,False,False,开机工作中
50419,6955,6950,6960,44.0,29.0,44.0,44.0,57.0,10,6017,44.0,0.0,2024-07-02 16:58:25,53.0,48.0,False,False,开机工作中
50420,6958,6953,6963,36.0,6.0,35.0,35.0,13.0,10,6000,43.0,0.0,2024-07-02 17:00:25,43.0,56.0,False,由工作进入待机,开机工作中
50421,6952,6947,6956,36.0,5.0,35.0,35.0,13.0,6,6000,43.0,0.0,2024-07-02 17:01:24,43.0,54.0,False,False,开机工作中
50422,6955,6950,6961,36.0,5.0,35.0,36.0,13.0,13,6001,43.0,0.0,2024-07-02 17:02:24,43.0,64.0,False,False,开机工作中
50423,6957,6952,6961,36.0,5.0,35.0,36.0,13.0,4,5999,43.0,0.0,2024-07-02 17:03:25,43.0,56.0,False,False,开机工作中
50424,6957,6952,6961,36.0,5.0,35.0,36.0,13.0,3,6001,43.0,0.0,2024-07-02 17:04:25,43.0,63.0,False,False,开机工作中
50425,6957,6952,6961,36.0,5.0,35.0,36.0,13.0,3,6000,43.0,0.0,2024-07-02 17:05:25,43.0,67.0,False,False,开机工作中
50426,6957,6952,6961,36.0,5.0,35.0,36.0,13.0,5,6000,43.0,0.0,2024-07-02 17:06:25,43.0,67.0,False,False,开机工作中
50427,6957,6952,6962,36.0,6.0,35.0,36.0,13.0,12,5999,43.0,0.0,2024-07-02 17:07:25,43.0,83.0,False,False,开机工作中
50428,6957,6952,6961,36.0,5.0,35.0,36.0,13.0,12,6001,43.0,0.0,2024-07-02 17:08:25,43.0,81.0,False,False,开机工作中
50429,6956,6952,6961,61.0,55.0,61.0,61.0,74.0,10,5999,49.0,0.0,2024-07-02 17:09:25,74.0,56.0,False,由待机进入工作,开机工作中
50430,6957,6952,6962,38.0,15.0,37.0,38.0,32.0,9,5998,43.0,0.0,2024-07-02 17:10:25,46.0,14.0,False,False,开机工作中
