,P3_22,P3_21,P3_20,P3_19,csvTime
2425,16,17,1768,1798,2024-05-18 21:25:01
2426,6,8,1793,1795,2024-05-18 21:26:02
2427,7,7,1793,1795,2024-05-18 21:27:02
2428,6,7,1793,1795,2024-05-18 21:28:02
2429,1,0,1793,1795,2024-05-18 21:29:01
2430,1,0,1793,1798,2024-05-18 21:30:02
2431,1,0,1793,1795,2024-05-18 21:31:02
2432,1,0,1793,1795,2024-05-18 21:32:02
2433,1,0,1793,1795,2024-05-18 21:33:02
2434,1,0,1793,1795,2024-05-18 21:34:01
2435,1,0,1793,1795,2024-05-18 21:35:01
2436,1,0,1793,1795,2024-05-18 21:36:02
2437,1,0,1793,1795,2024-05-18 21:37:02
2438,8,9,1793,1795,2024-05-18 21:38:01
2439,8,9,1793,1795,2024-05-18 21:39:02
2440,8,9,1793,1795,2024-05-18 21:40:02
2441,8,9,1793,1798,2024-05-18 21:41:02
2442,1,0,1793,1795,2024-05-18 21:42:02
2443,1,0,1793,1795,2024-05-18 21:43:02
2444,1,0,1793,1795,2024-05-18 21:44:01
2445,1,0,1793,1795,2024-05-18 21:45:02
2446,1,0,1793,1795,2024-05-18 21:46:02
2447,1,0,1793,1795,2024-05-18 21:47:02
2448,1,0,1793,1795,2024-05-18 21:48:02
2449,1,0,1793,1795,2024-05-18 21:49:02
2450,1,0,1793,1795,2024-05-18 21:50:01
2451,1,0,1793,1795,2024-05-18 21:51:02
2452,11,12,1793,1795,2024-05-18 21:52:02
2453,11,12,1796,1795,2024-05-18 21:53:02
2454,11,12,1796,1798,2024-05-18 21:54:02
2455,1,0,1796,1798,2024-05-18 21:55:02
2456,1,0,1796,1795,2024-05-18 21:56:02
2457,1,0,1796,1795,2024-05-18 21:57:02
2458,1,0,1796,1798,2024-05-18 21:58:02
2459,1,0,1796,1795,2024-05-18 21:59:02
2460,5,6,1796,1795,2024-05-18 23:00:01
2461,5,6,1796,1798,2024-05-18 23:01:01
2462,5,6,1796,1795,2024-05-18 23:02:02
2463,5,6,1796,1795,2024-05-18 23:03:02
2464,5,6,1796,1795,2024-05-18 23:04:01
2465,5,6,1796,1798,2024-05-18 23:05:02
2466,5,6,1796,1795,2024-05-18 23:06:02
2467,1,0,1085,901,2024-05-18 23:07:02
2468,1,0,900,900,2024-05-18 23:08:01
2469,1,0,900,898,2024-05-18 23:09:02
2470,1,0,900,900,2024-05-18 23:10:02
2471,1,0,900,900,2024-05-18 23:11:02
2472,1,0,900,900,2024-05-18 23:12:02
2473,1,0,900,898,2024-05-18 23:13:01
2474,1,0,900,900,2024-05-18 23:14:02
2475,1,0,900,900,2024-05-18 23:15:01
2476,1,0,900,900,2024-05-18 23:16:01
2477,1,0,900,900,2024-05-18 23:17:02
2478,1,0,900,900,2024-05-18 23:18:02
2479,1,0,900,901,2024-05-18 23:19:01
2480,1,0,900,900,2024-05-18 23:20:02
2481,1,0,900,900,2024-05-18 23:21:01
2482,1,0,900,900,2024-05-18 23:22:02
2483,1,0,900,900,2024-05-18 23:23:02
2484,1,0,900,900,2024-05-18 23:24:01
2485,1,0,900,901,2024-05-18 23:25:02
2486,1,0,900,900,2024-05-18 23:26:02
2487,1,0,900,901,2024-05-18 23:27:02
2488,1,0,900,901,2024-05-18 23:28:02
2489,1,0,900,900,2024-05-18 23:29:02
2490,1,0,900,900,2024-05-18 23:30:02
2491,1,0,900,900,2024-05-18 23:31:01
2492,1,0,900,900,2024-05-18 23:32:02
2493,1,0,900,900,2024-05-18 23:33:01
2494,1,0,900,900,2024-05-18 23:34:01
2495,1,0,900,900,2024-05-18 23:35:02
2496,1,0,900,900,2024-05-18 23:36:02
2497,1,0,900,900,2024-05-18 23:37:02
2498,1,0,900,900,2024-05-18 23:38:02
2499,1,0,900,900,2024-05-18 23:39:02
2500,1,0,900,900,2024-05-18 23:40:02
2501,1,0,900,900,2024-05-18 23:41:01
2502,1,0,900,900,2024-05-18 23:42:01
2503,1,0,900,898,2024-05-18 23:43:02
2504,1,0,900,900,2024-05-18 23:44:01
2505,1,0,900,900,2024-05-18 23:45:02
2506,1,0,900,901,2024-05-18 23:46:01
2507,1,0,900,900,2024-05-18 23:47:02
2508,1,0,900,901,2024-05-18 23:48:02
2509,1,0,900,901,2024-05-18 23:49:01
2510,1,0,900,901,2024-05-18 23:50:02
2511,1,0,900,898,2024-05-18 23:51:01
2512,1,0,900,900,2024-05-18 23:52:02
2513,1,0,900,898,2024-05-18 23:53:02
2514,1,0,900,900,2024-05-18 23:54:02
2515,1,0,900,898,2024-05-18 23:55:02
2516,1,0,900,898,2024-05-18 23:56:02
2517,1,0,900,898,2024-05-18 23:57:02
2518,1,0,900,898,2024-05-18 23:58:02
2519,1,0,900,898,2024-05-18 23:59:02
2520,1,0,900,898,2024-05-19 00:00:02
2521,1,0,900,898,2024-05-19 00:01:01
2522,1,0,900,895,2024-05-19 00:02:02
2523,1,0,900,898,2024-05-19 00:03:01
2524,1,0,900,898,2024-05-19 00:04:02
2525,1,0,900,898,2024-05-19 00:05:02
2526,7,2,900,898,2024-05-19 00:06:02
2527,1,0,900,898,2024-05-19 00:07:01
2528,1,0,900,898,2024-05-19 00:08:02
2529,1,0,900,898,2024-05-19 00:09:02
2530,1,0,900,895,2024-05-19 00:10:02
2531,1,0,900,900,2024-05-19 00:11:02
2532,1,0,900,900,2024-05-19 00:12:02
2533,1,0,900,898,2024-05-19 00:13:01
2534,1,0,900,895,2024-05-19 00:14:02
2535,1,0,900,898,2024-05-19 00:15:02
2536,1,0,900,898,2024-05-19 00:16:02
2537,1,0,900,898,2024-05-19 00:17:01
2538,1,0,900,898,2024-05-19 00:18:02
2539,1,0,900,895,2024-05-19 00:19:02
2540,1,0,900,900,2024-05-19 00:20:01
2541,1,0,900,898,2024-05-19 00:21:02
2542,1,0,900,900,2024-05-19 00:22:02
2543,1,0,900,898,2024-05-19 00:23:02
2544,1,0,900,898,2024-05-19 00:24:01
2545,1,0,900,898,2024-05-19 00:25:01
2546,1,0,900,898,2024-05-19 00:26:02
2547,1,0,900,898,2024-05-19 00:27:02
2548,1,0,900,898,2024-05-19 00:28:02
2549,1,0,900,898,2024-05-19 00:29:02
2550,1,0,900,898,2024-05-19 00:30:02
2551,1,0,900,898,2024-05-19 00:31:02
2552,1,0,900,895,2024-05-19 00:32:02
2553,1,0,900,898,2024-05-19 00:33:02
2554,1,0,900,898,2024-05-19 00:34:02
2555,1,0,900,898,2024-05-19 00:35:01
2556,1,0,900,900,2024-05-19 00:36:02
2557,1,0,900,898,2024-05-19 00:37:01
2558,1,0,900,898,2024-05-19 00:38:02
2559,1,0,900,898,2024-05-19 00:39:02
2560,1,0,900,895,2024-05-19 00:40:01
2561,1,0,900,900,2024-05-19 00:41:01
2562,1,0,900,900,2024-05-19 00:42:02
2563,1,0,900,900,2024-05-19 00:43:02
2564,1,0,900,898,2024-05-19 00:44:02
2565,1,0,900,898,2024-05-19 00:45:01
2566,1,0,900,898,2024-05-19 00:46:02
2567,1,0,900,898,2024-05-19 00:47:02
2568,1,0,900,898,2024-05-19 00:48:02
2569,1,0,900,898,2024-05-19 00:49:02
2570,1,0,900,898,2024-05-19 00:50:02
2571,1,0,900,898,2024-05-19 00:51:01
2572,1,0,900,898,2024-05-19 00:52:02
2573,1,0,900,898,2024-05-19 00:53:01
2574,1,0,900,898,2024-05-19 00:54:02
2575,1,0,900,900,2024-05-19 00:55:01
2576,1,0,900,895,2024-05-19 00:56:01
2577,1,0,900,895,2024-05-19 00:57:02
2578,1,0,900,898,2024-05-19 00:58:02
2579,1,0,900,898,2024-05-19 00:59:02
2580,1,0,899,895,2024-05-19 02:00:02
2581,1,0,899,895,2024-05-19 02:01:01
2582,1,0,899,895,2024-05-19 02:02:02
2583,1,0,899,895,2024-05-19 02:03:02
2584,1,0,898,895,2024-05-19 02:04:01
2585,19,20,899,898,2024-05-19 02:05:02
2586,1,0,899,895,2024-05-19 02:06:02
2587,1,0,921,901,2024-05-19 02:07:02
2588,1,0,905,901,2024-05-19 02:08:02
2589,1,0,904,901,2024-05-19 02:09:02
2590,1,0,904,900,2024-05-19 02:10:02
2591,1,0,904,901,2024-05-19 02:11:01
2592,1,0,904,901,2024-05-19 02:12:02
2593,1,0,904,901,2024-05-19 02:13:01
2594,1,0,904,901,2024-05-19 02:14:02
2595,1,0,904,901,2024-05-19 02:15:02
2596,1,0,905,900,2024-05-19 02:16:01
2597,1,0,905,900,2024-05-19 02:17:02
2598,1,0,905,901,2024-05-19 02:18:02
2599,1,0,904,901,2024-05-19 02:19:01
2600,1,0,904,901,2024-05-19 02:20:02
2601,1,0,905,901,2024-05-19 02:21:02
2602,1,0,904,901,2024-05-19 02:22:01
2603,1,0,904,901,2024-05-19 02:23:02
2604,1,0,904,901,2024-05-19 02:24:01
2605,1,0,904,901,2024-05-19 02:25:02
2606,1,0,904,901,2024-05-19 02:26:02
2607,1,0,905,901,2024-05-19 02:27:01
2608,1,0,905,901,2024-05-19 02:28:02
2609,1,0,904,901,2024-05-19 02:29:01
2610,1,0,904,901,2024-05-19 02:30:02
2611,1,0,904,900,2024-05-19 02:31:02
2612,1,0,904,901,2024-05-19 02:32:02
2613,1,0,904,901,2024-05-19 02:33:01
2614,1,0,904,901,2024-05-19 02:34:01
2615,1,0,904,901,2024-05-19 02:35:01
2616,1,0,905,901,2024-05-19 02:36:02
2617,1,0,904,901,2024-05-19 02:37:01
2618,1,0,904,901,2024-05-19 02:38:02
2619,1,0,905,900,2024-05-19 02:39:01
2620,1,0,905,900,2024-05-19 02:40:01
2621,1,0,904,901,2024-05-19 02:41:02
2622,1,0,905,901,2024-05-19 02:42:01
2623,1,0,905,901,2024-05-19 02:43:01
2624,1,0,905,900,2024-05-19 02:44:01
2625,1,0,905,901,2024-05-19 02:45:02
2626,1,0,905,901,2024-05-19 02:46:01
2627,1,0,904,900,2024-05-19 02:47:02
2628,1,0,904,901,2024-05-19 02:48:01
2629,1,0,905,901,2024-05-19 02:49:02
2630,1,0,904,900,2024-05-19 02:50:02
2631,1,0,905,901,2024-05-19 02:51:02
2632,1,0,905,900,2024-05-19 02:52:01
2633,1,0,905,901,2024-05-19 02:53:02
2634,1,0,904,901,2024-05-19 02:54:01
2635,1,0,904,900,2024-05-19 02:55:01
2636,1,0,904,901,2024-05-19 02:56:02
2637,1,0,905,901,2024-05-19 02:57:01
2638,1,0,904,900,2024-05-19 02:58:02
2639,1,0,904,900,2024-05-19 02:59:02
2640,1,0,904,900,2024-05-19 03:00:01
2641,18,19,1793,1795,2024-05-19 03:01:01
2642,20,21,1795,1795,2024-05-19 03:02:01
2643,1,0,1796,1800,2024-05-19 03:03:01
2644,1,0,905,901,2024-05-19 03:04:01
2645,1,0,-2,0,2024-05-19 03:05:01
2646,1,0,895,898,2024-05-19 03:06:01
2647,1,0,895,898,2024-05-19 03:07:01
2648,1,0,895,900,2024-05-19 03:08:02
2649,43,0,895,452,2024-05-19 03:09:02
2650,27,27,-151,-121,2024-05-19 03:10:02
2651,14,15,88,61,2024-05-19 03:11:01
2652,18,19,-267,-255,2024-05-19 03:12:02
2653,18,19,-192,-193,2024-05-19 03:13:02
2654,18,19,-40,-30,2024-05-19 03:14:02
2655,19,20,-288,-312,2024-05-19 03:15:02
2656,19,20,-54,-65,2024-05-19 03:16:02
2657,19,20,-30,-15,2024-05-19 03:17:02
2658,14,15,-29,-40,2024-05-19 03:18:02
2659,14,15,-22,-22,2024-05-19 03:19:01
2660,9,10,-83,-53,2024-05-19 03:20:02
2661,9,10,-195,-201,2024-05-19 03:21:01
2662,12,13,-267,-238,2024-05-19 03:22:01
2663,13,14,-101,-125,2024-05-19 03:23:01
2664,13,14,-88,-95,2024-05-19 03:24:02
2665,13,14,-3,8,2024-05-19 03:25:02
2666,13,14,-113,-91,2024-05-19 03:26:02
2667,13,14,-148,-111,2024-05-19 03:27:02
2668,13,14,-98,-135,2024-05-19 03:28:01
2669,13,14,-40,-60,2024-05-19 03:29:02
2670,13,14,-60,-63,2024-05-19 03:30:01
2671,13,14,-138,-177,2024-05-19 03:31:01
2672,13,14,-100,-95,2024-05-19 03:32:02
2673,13,14,-103,-115,2024-05-19 03:33:02
2674,14,15,-83,-166,2024-05-19 03:34:02
2675,14,15,-158,-167,2024-05-19 03:35:01
2676,15,15,34,8,2024-05-19 03:36:02
2677,1,0,-2,-2,2024-05-19 03:37:01
2678,1,0,896,898,2024-05-19 03:38:02
2679,1,0,895,898,2024-05-19 03:39:02
2680,1,0,895,898,2024-05-19 03:40:02
2681,1,0,895,898,2024-05-19 03:41:01
2682,1,0,895,900,2024-05-19 03:42:01
2683,1,0,895,898,2024-05-19 03:43:02
2684,1,0,895,898,2024-05-19 03:44:01
2685,1,0,895,898,2024-05-19 03:45:01
2686,1,0,895,898,2024-05-19 03:46:01
2687,1,0,895,898,2024-05-19 03:47:02
2688,1,0,895,898,2024-05-19 03:48:02
2689,1,0,896,898,2024-05-19 03:49:01
2690,1,0,895,898,2024-05-19 03:50:01
2691,1,0,895,898,2024-05-19 03:51:02
2692,1,0,895,898,2024-05-19 03:52:02
2693,1,0,895,898,2024-05-19 03:53:02
2694,24,31,-710,-909,2024-05-19 03:54:01
2695,39,40,-906,-909,2024-05-19 03:55:02
2696,35,35,126,250,2024-05-19 03:56:02
2697,18,19,339,342,2024-05-19 03:57:01
2698,18,19,339,342,2024-05-19 03:58:02
2699,18,19,332,303,2024-05-19 03:59:02
2700,24,25,60,34,2024-05-19 04:00:02
2701,24,25,-13,-32,2024-05-19 04:01:01
2702,10,11,-135,-146,2024-05-19 04:02:02
2703,11,11,156,160,2024-05-19 04:03:02
2704,10,11,188,178,2024-05-19 04:04:01
2705,10,11,8,20,2024-05-19 04:05:02
2706,10,11,-91,-86,2024-05-19 04:06:02
2707,11,11,13,-12,2024-05-19 04:07:02
2708,10,11,136,146,2024-05-19 04:08:01
2709,11,11,138,161,2024-05-19 04:09:02
2710,6,7,20,22,2024-05-19 04:10:01
2711,6,7,-55,-68,2024-05-19 04:11:01
2712,7,8,-51,-45,2024-05-19 04:12:02
2713,7,8,18,17,2024-05-19 04:13:01
2714,6,7,75,93,2024-05-19 04:14:02
2715,6,7,64,55,2024-05-19 04:15:01
2716,7,7,91,103,2024-05-19 04:16:01
2717,7,8,45,61,2024-05-19 04:17:02
2718,6,7,8,-18,2024-05-19 04:18:01
2719,6,7,86,121,2024-05-19 04:19:02
2720,6,7,213,230,2024-05-19 04:20:01
2721,6,7,278,282,2024-05-19 04:21:02
2722,6,7,210,187,2024-05-19 04:22:02
2723,7,7,116,113,2024-05-19 04:23:01
2724,6,8,128,131,2024-05-19 04:24:01
2725,7,8,151,148,2024-05-19 04:25:01
2726,6,7,135,133,2024-05-19 04:26:01
2727,6,7,185,200,2024-05-19 04:27:01
2728,7,7,273,245,2024-05-19 04:28:02
2729,7,8,271,243,2024-05-19 04:29:02
2730,7,8,197,195,2024-05-19 04:30:01
2731,7,8,190,191,2024-05-19 04:31:02
2732,6,8,248,297,2024-05-19 04:32:01
2733,6,7,192,207,2024-05-19 04:33:02
2734,6,8,181,191,2024-05-19 04:34:02
2735,6,7,227,235,2024-05-19 04:35:01
2736,6,7,223,191,2024-05-19 04:36:02
2737,6,7,187,185,2024-05-19 04:37:01
2738,6,7,192,183,2024-05-19 04:38:02
2739,7,7,220,206,2024-05-19 04:39:02
2740,7,8,237,242,2024-05-19 04:40:02
2741,6,7,267,261,2024-05-19 04:41:02
2742,7,8,251,267,2024-05-19 04:42:02
2743,7,8,176,208,2024-05-19 04:43:02
2744,7,8,130,128,2024-05-19 04:44:01
2745,7,8,69,24,2024-05-19 04:45:02
2746,7,8,101,96,2024-05-19 04:46:02
2747,6,7,272,297,2024-05-19 04:47:02
2748,6,8,332,340,2024-05-19 04:48:01
2749,6,7,233,238,2024-05-19 04:49:02
2750,6,7,180,203,2024-05-19 04:50:01
2751,6,8,261,276,2024-05-19 04:51:01
2752,7,8,320,292,2024-05-19 04:52:02
2753,7,8,272,277,2024-05-19 04:53:02
2754,6,7,168,176,2024-05-19 04:54:01
2755,6,8,30,27,2024-05-19 04:55:02
2756,7,7,80,101,2024-05-19 04:56:01
2757,6,7,226,247,2024-05-19 04:57:02
2758,6,7,344,342,2024-05-19 04:58:02
2759,7,8,324,325,2024-05-19 04:59:02
2760,6,7,210,211,2024-05-19 05:00:02
2761,6,7,64,50,2024-05-19 05:01:02
2762,6,7,6,-12,2024-05-19 05:02:02
2763,6,7,79,80,2024-05-19 05:03:01
2764,6,7,215,238,2024-05-19 05:04:02
2765,6,7,245,221,2024-05-19 05:05:01
2766,6,8,330,310,2024-05-19 05:06:02
2767,7,8,342,342,2024-05-19 05:07:01
2768,7,8,340,320,2024-05-19 05:08:01
2769,7,7,335,342,2024-05-19 05:09:02
2770,6,8,342,342,2024-05-19 05:10:02
2771,6,7,342,342,2024-05-19 05:11:02
2772,6,7,342,342,2024-05-19 05:12:02
2773,6,7,342,342,2024-05-19 05:13:02
2774,6,7,342,342,2024-05-19 05:14:01
2775,6,8,342,342,2024-05-19 05:15:01
2776,6,7,342,342,2024-05-19 05:16:01
2777,7,8,342,342,2024-05-19 05:17:01
2778,6,7,342,342,2024-05-19 05:18:01
2779,7,7,342,342,2024-05-19 05:19:01
2780,7,8,342,342,2024-05-19 05:20:01
2781,7,8,342,342,2024-05-19 05:21:02
2782,12,12,342,342,2024-05-19 05:22:02
2783,14,15,342,342,2024-05-19 05:23:01
2784,14,15,342,342,2024-05-19 05:24:02
2785,8,9,-329,-344,2024-05-19 05:25:02
2786,8,9,-247,-252,2024-05-19 05:26:02
2787,8,9,221,223,2024-05-19 05:27:01
2788,8,9,337,342,2024-05-19 05:28:02
2789,8,9,337,342,2024-05-19 05:29:01
2790,8,9,339,337,2024-05-19 05:30:01
2791,8,9,190,180,2024-05-19 05:31:01
2792,8,9,121,111,2024-05-19 05:32:02
2793,8,9,260,256,2024-05-19 05:33:01
2794,8,9,344,342,2024-05-19 05:34:02
2795,8,9,344,342,2024-05-19 05:35:02
2796,8,9,344,342,2024-05-19 05:36:01
2797,8,9,344,342,2024-05-19 05:37:01
2798,8,9,344,342,2024-05-19 05:38:01
2799,8,9,344,342,2024-05-19 05:39:02
2800,8,9,344,342,2024-05-19 05:40:02
2801,8,9,344,342,2024-05-19 05:41:02
2802,8,9,344,342,2024-05-19 05:42:02
2803,8,9,344,342,2024-05-19 05:43:02
2804,8,9,344,342,2024-05-19 05:44:02
2805,8,9,344,342,2024-05-19 05:45:01
2806,8,9,344,342,2024-05-19 05:46:01
2807,8,9,344,342,2024-05-19 05:47:02
2808,8,9,344,342,2024-05-19 05:48:01
2809,8,9,344,342,2024-05-19 05:49:01
2810,8,9,344,342,2024-05-19 05:50:01
2811,8,9,344,342,2024-05-19 05:51:01
2812,8,9,344,342,2024-05-19 05:52:01
2813,8,9,344,342,2024-05-19 05:53:02
2814,8,9,344,342,2024-05-19 05:54:01
2815,8,9,344,342,2024-05-19 05:55:01
2816,8,9,344,342,2024-05-19 05:56:02
2817,8,9,344,342,2024-05-19 05:57:02
2818,8,9,344,342,2024-05-19 05:58:01
2819,8,9,344,342,2024-05-19 05:59:01
2820,30,31,1793,1795,2024-05-19 06:00:02
2821,31,31,1638,1631,2024-05-19 06:01:02
2822,34,35,895,898,2024-05-19 06:02:01
2823,34,35,895,898,2024-05-19 06:03:01
2824,37,30,-900,-585,2024-05-19 06:04:01
2825,37,38,337,342,2024-05-19 06:05:01
2826,38,38,-115,-65,2024-05-19 06:06:02
2827,20,21,-40,-25,2024-05-19 06:07:01
2828,20,21,-332,-286,2024-05-19 06:08:02
2829,20,21,158,156,2024-05-19 06:09:02
2830,8,9,-344,-344,2024-05-19 06:10:02
2831,8,9,-88,-86,2024-05-19 06:11:01
2832,8,9,339,345,2024-05-19 06:12:02
2833,16,17,241,222,2024-05-19 06:13:02
2834,18,19,-260,-242,2024-05-19 06:14:02
2835,18,19,-340,-344,2024-05-19 06:15:01
2836,22,23,236,272,2024-05-19 06:16:01
2837,29,30,217,158,2024-05-19 06:17:02
2838,29,30,-192,-221,2024-05-19 06:18:01
2839,29,30,93,98,2024-05-19 06:19:02
2840,26,27,-230,-231,2024-05-19 06:20:02
2841,26,27,118,116,2024-05-19 06:21:02
2842,26,27,-133,-136,2024-05-19 06:22:02
2843,26,27,18,30,2024-05-19 06:23:01
2844,26,27,-6,-45,2024-05-19 06:24:01
2845,26,27,50,66,2024-05-19 06:25:02
2846,26,27,-45,-39,2024-05-19 06:26:01
2847,26,27,10,20,2024-05-19 06:27:02
2848,26,27,8,-3,2024-05-19 06:28:01
2849,26,27,-2,17,2024-05-19 06:29:02
2850,26,27,-4,-3,2024-05-19 06:30:02
2851,26,27,20,-25,2024-05-19 06:31:02
2852,26,27,8,20,2024-05-19 06:32:01
2853,26,27,-4,4,2024-05-19 06:33:01
2854,26,27,25,-12,2024-05-19 06:34:01
2855,26,27,-1,-11,2024-05-19 06:35:01
2856,26,27,-4,-4,2024-05-19 06:36:01
2857,26,27,-15,2,2024-05-19 06:37:02
2858,26,27,22,17,2024-05-19 06:38:02
2859,26,27,-18,-20,2024-05-19 06:39:02
2860,26,27,32,17,2024-05-19 06:40:01
2861,26,27,-30,-12,2024-05-19 06:41:02
2862,26,27,-2,-15,2024-05-19 06:42:02
2863,26,27,-6,-27,2024-05-19 06:43:02
2864,26,27,-13,27,2024-05-19 06:44:01
2865,1,12,70,898,2024-05-19 06:45:02
2866,6,7,1510,1506,2024-05-19 06:46:02
2867,1,0,905,901,2024-05-19 06:47:02
2868,1,0,905,901,2024-05-19 06:48:02
2869,45,0,-582,900,2024-05-19 06:49:01
2870,10,61,895,898,2024-05-19 06:50:01
2871,1,0,895,900,2024-05-19 06:51:02
2872,29,42,557,434,2024-05-19 06:52:02
2873,37,38,560,492,2024-05-19 06:53:01
2874,29,30,604,630,2024-05-19 06:54:02
2875,31,28,820,800,2024-05-19 06:55:01
2876,26,28,512,494,2024-05-19 06:56:02
2877,28,28,624,534,2024-05-19 06:57:02
2878,29,31,455,554,2024-05-19 06:58:01
2879,28,29,602,690,2024-05-19 06:59:01
2880,34,33,410,435,2024-05-19 07:00:02
2881,30,30,915,970,2024-05-19 07:01:01
2882,21,22,835,850,2024-05-19 07:02:02
2883,23,23,539,545,2024-05-19 07:03:02
2884,21,22,709,695,2024-05-19 07:04:01
2885,21,22,590,567,2024-05-19 07:05:02
2886,21,22,701,675,2024-05-19 07:06:02
2887,21,22,695,661,2024-05-19 07:07:02
2888,21,22,725,730,2024-05-19 07:08:01
2889,21,22,701,675,2024-05-19 07:09:02
2890,21,22,582,663,2024-05-19 07:10:02
2891,21,22,695,719,2024-05-19 07:11:01
2892,21,22,590,575,2024-05-19 07:12:02
2893,21,22,624,614,2024-05-19 07:13:01
2894,21,22,577,569,2024-05-19 07:14:01
2895,22,22,655,595,2024-05-19 07:15:01
2896,24,26,612,655,2024-05-19 07:16:01
2897,22,22,635,610,2024-05-19 07:17:02
2898,22,22,612,632,2024-05-19 07:18:02
2899,21,22,565,605,2024-05-19 07:19:01
2900,24,24,635,607,2024-05-19 07:20:01
2901,21,22,612,639,2024-05-19 07:21:02
2902,21,22,653,650,2024-05-19 07:22:01
2903,25,26,779,774,2024-05-19 07:23:01
2904,24,25,676,755,2024-05-19 07:24:02
2905,21,23,572,555,2024-05-19 07:25:02
2906,21,22,648,656,2024-05-19 07:26:02
2907,21,22,689,651,2024-05-19 07:27:02
2908,21,22,580,582,2024-05-19 07:28:02
2909,21,22,625,582,2024-05-19 07:29:02
2910,24,26,678,721,2024-05-19 07:30:01
2911,23,23,550,560,2024-05-19 07:31:01
2912,23,24,535,540,2024-05-19 07:32:01
2913,23,23,555,552,2024-05-19 07:33:02
2914,21,22,607,610,2024-05-19 07:34:02
2915,21,22,605,605,2024-05-19 07:35:01
2916,21,22,699,685,2024-05-19 07:36:01
2917,22,24,640,654,2024-05-19 07:37:02
2918,28,30,685,763,2024-05-19 07:38:02
2919,24,25,622,689,2024-05-19 07:39:01
2920,24,24,617,624,2024-05-19 07:40:02
2921,23,23,630,592,2024-05-19 07:41:02
2922,26,26,666,680,2024-05-19 07:42:01
2923,21,22,669,659,2024-05-19 07:43:01
2924,23,23,690,656,2024-05-19 07:44:02
2925,22,23,557,554,2024-05-19 07:45:01
2926,22,23,564,577,2024-05-19 07:46:01
2927,23,23,617,570,2024-05-19 07:47:01
2928,22,22,629,560,2024-05-19 07:48:01
2929,23,23,627,597,2024-05-19 07:49:01
2930,24,26,610,676,2024-05-19 07:50:02
2931,21,22,580,582,2024-05-19 07:51:02
2932,35,38,417,382,2024-05-19 07:52:01
2933,28,28,492,495,2024-05-19 07:53:02
2934,24,25,542,524,2024-05-19 07:54:02
2935,21,23,579,552,2024-05-19 07:55:01
2936,25,25,510,520,2024-05-19 07:56:02
2937,24,24,515,517,2024-05-19 07:57:02
2938,27,28,577,632,2024-05-19 07:58:01
2939,25,24,595,555,2024-05-19 07:59:02
2940,25,25,517,519,2024-05-19 08:00:02
2941,26,27,584,579,2024-05-19 08:01:02
2942,25,26,540,557,2024-05-19 08:02:01
2943,27,28,974,800,2024-05-19 08:03:02
2944,21,22,607,582,2024-05-19 08:04:02
2945,22,22,579,592,2024-05-19 08:05:01
2946,24,24,524,517,2024-05-19 08:06:02
2947,24,25,535,527,2024-05-19 08:07:02
2948,24,25,580,604,2024-05-19 08:08:02
2949,25,26,678,703,2024-05-19 08:09:02
2950,23,24,555,537,2024-05-19 08:10:01
2951,24,25,584,575,2024-05-19 08:11:02
2952,22,23,567,554,2024-05-19 08:12:02
2953,25,26,522,525,2024-05-19 08:13:01
2954,24,25,535,529,2024-05-19 08:14:01
2955,24,25,525,522,2024-05-19 08:15:02
2956,23,24,532,537,2024-05-19 08:16:02
2957,23,24,552,540,2024-05-19 08:17:01
2958,23,24,540,555,2024-05-19 08:18:02
2959,26,26,537,519,2024-05-19 08:19:01
2960,26,27,595,594,2024-05-19 08:20:02
2961,24,25,537,580,2024-05-19 08:21:02
2962,23,23,540,557,2024-05-19 08:22:02
2963,22,22,755,771,2024-05-19 08:23:01
2964,22,24,585,532,2024-05-19 08:24:02
2965,29,29,507,477,2024-05-19 08:25:02
2966,31,31,567,502,2024-05-19 08:26:02
2967,30,30,522,535,2024-05-19 08:27:02
2968,30,31,542,554,2024-05-19 08:28:01
2969,26,29,590,475,2024-05-19 08:29:01
2970,25,26,517,515,2024-05-19 08:30:02
2971,25,26,517,515,2024-05-19 08:31:01
2972,26,22,519,700,2024-05-19 08:32:02
2973,1,0,905,906,2024-05-19 08:33:01
2974,1,0,905,909,2024-05-19 08:34:02
2975,18,19,-13,-27,2024-05-19 08:35:02
2976,17,19,32,63,2024-05-19 08:36:02
2977,18,18,39,55,2024-05-19 08:37:02
2978,1,0,895,898,2024-05-19 08:38:01
2979,1,0,895,898,2024-05-19 08:39:01
2980,1,0,895,900,2024-05-19 08:40:01
2981,1,0,895,898,2024-05-19 08:41:01
2982,1,0,895,898,2024-05-19 08:42:02
2983,1,0,895,898,2024-05-19 08:43:01
2984,32,33,895,898,2024-05-19 08:44:01
2985,1,0,895,898,2024-05-19 08:45:01
2986,1,0,895,900,2024-05-19 08:46:01
2987,1,0,895,898,2024-05-19 08:47:01
2988,1,0,895,898,2024-05-19 08:48:02
2989,29,30,895,900,2024-05-19 08:49:02
2990,1,0,895,898,2024-05-19 08:50:02
2991,23,27,-141,-4,2024-05-19 08:51:01
2992,11,12,-6,-4,2024-05-19 08:52:01
2993,10,10,37,45,2024-05-19 08:53:01
2994,10,10,136,111,2024-05-19 08:54:02
2995,10,11,3,-18,2024-05-19 08:55:02
2996,9,10,-113,-131,2024-05-19 08:56:01
