index,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime,deploy_retrieve_status
2662,error,error,error,error,error,error,error,error,error,2024-09-26 21:07:33,false
2663,error,error,error,error,error,error,error,error,error,2024-09-26 21:08:33,false
2664,error,error,error,error,error,error,error,error,error,2024-09-26 21:09:33,false
2665,error,error,error,error,error,error,error,error,error,2024-09-26 21:10:33,false
2666,error,error,error,error,error,error,error,error,error,2024-09-26 21:11:33,false
2667,error,error,error,error,error,error,error,error,error,2024-09-26 21:12:33,false
2668,error,error,error,error,error,error,error,error,error,2024-09-26 21:13:33,false
2669,error,error,error,error,error,error,error,error,error,2024-09-26 21:14:33,false
2670,error,error,error,error,error,error,error,error,error,2024-09-26 21:15:33,false
2671,error,error,error,error,error,error,error,error,error,2024-09-26 21:16:33,false
2672,error,error,error,error,error,error,error,error,error,2024-09-26 21:17:33,false
2673,error,error,error,error,error,error,error,error,error,2024-09-26 21:18:33,false
2674,error,error,error,error,error,error,error,error,error,2024-09-26 21:19:33,false
2675,error,error,error,error,error,error,error,error,error,2024-09-26 21:20:33,false
2676,error,error,error,error,error,error,error,error,error,2024-09-26 21:21:33,false
2677,error,error,error,error,error,error,error,error,error,2024-09-26 21:22:33,false
2678,error,error,error,error,error,error,error,error,error,2024-09-26 21:23:33,false
2679,error,error,error,error,error,error,error,error,error,2024-09-26 21:24:33,false
2680,error,error,error,error,error,error,error,error,error,2024-09-26 21:25:33,false
2681,error,error,error,error,error,error,error,error,error,2024-09-26 21:26:33,false
2682,error,error,error,error,error,error,error,error,error,2024-09-26 21:27:33,false
2683,error,error,error,error,error,error,error,error,error,2024-09-26 21:28:33,false
2684,error,error,error,error,error,error,error,error,error,2024-09-26 21:29:33,false
2685,error,error,error,error,error,error,error,error,error,2024-09-26 21:30:33,false
2686,error,error,error,error,error,error,error,error,error,2024-09-26 21:31:33,false
2687,error,error,error,error,error,error,error,error,error,2024-09-26 21:32:33,false
2688,error,error,error,error,error,error,error,error,error,2024-09-26 21:33:33,false
2689,error,error,error,error,error,error,error,error,error,2024-09-26 21:34:33,false
2690,error,error,error,error,error,error,error,error,error,2024-09-26 21:35:33,false
2691,error,error,error,error,error,error,error,error,error,2024-09-26 21:36:33,false
2692,error,error,error,error,error,error,error,error,error,2024-09-26 21:37:33,false
2693,error,error,error,error,error,error,error,error,error,2024-09-26 21:38:33,false
2694,error,error,error,error,error,error,error,error,error,2024-09-26 21:39:33,false
2695,error,error,error,error,error,error,error,error,error,2024-09-26 21:40:33,false
2696,error,error,error,error,error,error,error,error,error,2024-09-26 21:41:33,false
2697,error,error,error,error,error,error,error,error,error,2024-09-26 21:42:33,false
2698,error,error,error,error,error,error,error,error,error,2024-09-26 21:43:33,false
2699,error,error,error,error,error,error,error,error,error,2024-09-26 21:44:33,false
2700,error,error,error,error,error,error,error,error,error,2024-09-26 21:45:33,false
2701,error,error,error,error,error,error,error,error,error,2024-09-26 21:46:33,false
2702,error,error,error,error,error,error,error,error,error,2024-09-26 21:47:33,false
2703,error,error,error,error,error,error,error,error,error,2024-09-26 21:48:33,false
2704,error,error,error,error,error,error,error,error,error,2024-09-26 21:49:33,false
2705,error,error,error,error,error,error,error,error,error,2024-09-26 21:50:33,false
2706,error,error,error,error,error,error,error,error,error,2024-09-26 21:51:33,false
2707,error,error,error,error,error,error,error,error,error,2024-09-26 21:52:33,false
2708,error,error,error,error,error,error,error,error,error,2024-09-26 21:53:33,false
2709,error,error,error,error,error,error,error,error,error,2024-09-26 21:54:33,false
2710,error,error,error,error,error,error,error,error,error,2024-09-26 21:55:33,false
2711,error,error,error,error,error,error,error,error,error,2024-09-26 21:56:33,false
2712,error,error,error,error,error,error,error,error,error,2024-09-26 21:57:33,false
2713,error,error,error,error,error,error,error,error,error,2024-09-26 21:58:33,false
2714,error,error,error,error,error,error,error,error,error,2024-09-26 22:00:33,false
2715,error,error,error,error,error,error,error,error,error,2024-09-26 22:01:33,false
2716,error,error,error,error,error,error,error,error,error,2024-09-26 22:02:33,false
2717,error,error,error,error,error,error,error,error,error,2024-09-26 22:03:33,false
2718,error,error,error,error,error,error,error,error,error,2024-09-26 22:04:33,false
2719,error,error,error,error,error,error,error,error,error,2024-09-26 22:05:33,false
2720,error,error,error,error,error,error,error,error,error,2024-09-26 22:06:33,false
2721,error,error,error,error,error,error,error,error,error,2024-09-26 22:07:33,false
2722,error,error,error,error,error,error,error,error,error,2024-09-26 22:08:33,false
2723,error,error,error,error,error,error,error,error,error,2024-09-26 22:09:33,false
2724,error,error,error,error,error,error,error,error,error,2024-09-26 22:10:33,false
2725,error,error,error,error,error,error,error,error,error,2024-09-26 22:11:33,false
2726,error,error,error,error,error,error,error,error,error,2024-09-26 22:12:33,false
2727,error,error,error,error,error,error,error,error,error,2024-09-26 22:13:33,false
2728,error,error,error,error,error,error,error,error,error,2024-09-26 22:14:33,false
2729,error,error,error,error,error,error,error,error,error,2024-09-26 22:15:33,false
2730,error,error,error,error,error,error,error,error,error,2024-09-26 22:16:33,false
2731,error,error,error,error,error,error,error,error,error,2024-09-26 22:17:33,false
2732,error,error,error,error,error,error,error,error,error,2024-09-26 22:18:33,false
2733,error,error,error,error,error,error,error,error,error,2024-09-26 22:19:33,false
2734,error,error,error,error,error,error,error,error,error,2024-09-26 22:20:33,false
2735,error,error,error,error,error,error,error,error,error,2024-09-26 22:21:33,false
2736,error,error,error,error,error,error,error,error,error,2024-09-26 22:22:33,false
2737,error,error,error,error,error,error,error,error,error,2024-09-26 22:23:33,false
2738,error,error,error,error,error,error,error,error,error,2024-09-26 22:24:33,false
2739,error,error,error,error,error,error,error,error,error,2024-09-26 22:25:33,false
2740,error,error,error,error,error,error,error,error,error,2024-09-26 22:26:33,false
2741,error,error,error,error,error,error,error,error,error,2024-09-26 22:27:33,false
2742,error,error,error,error,error,error,error,error,error,2024-09-26 22:28:33,false
2743,error,error,error,error,error,error,error,error,error,2024-09-26 22:29:33,false
2744,error,error,error,error,error,error,error,error,error,2024-09-26 22:30:33,false
2745,error,error,error,error,error,error,error,error,error,2024-09-26 22:31:33,false
2746,error,error,error,error,error,error,error,error,error,2024-09-26 22:32:33,false
2747,error,error,error,error,error,error,error,error,error,2024-09-26 22:33:33,false
2748,error,error,error,error,error,error,error,error,error,2024-09-26 22:34:33,false
2749,error,error,error,error,error,error,error,error,error,2024-09-26 22:35:33,false
2750,error,error,error,error,error,error,error,error,error,2024-09-26 22:36:33,false
2751,error,error,error,error,error,error,error,error,error,2024-09-26 22:37:33,false
2752,error,error,error,error,error,error,error,error,error,2024-09-26 22:38:33,false
2753,error,error,error,error,error,error,error,error,error,2024-09-26 22:39:33,false
2754,error,error,error,error,error,error,error,error,error,2024-09-26 22:40:33,false
2755,error,error,error,error,error,error,error,error,error,2024-09-26 22:41:33,false
2756,error,error,error,error,error,error,error,error,error,2024-09-26 22:42:33,false
2757,error,error,error,error,error,error,error,error,error,2024-09-26 22:43:33,false
2758,error,error,error,error,error,error,error,error,error,2024-09-26 22:44:33,false
2759,error,error,error,error,error,error,error,error,error,2024-09-26 22:45:33,false
2760,error,error,error,error,error,error,error,error,error,2024-09-26 22:46:33,false
2761,error,error,error,error,error,error,error,error,error,2024-09-26 22:47:33,false
2762,error,error,error,error,error,error,error,error,error,2024-09-26 22:48:33,false
2763,error,error,error,error,error,error,error,error,error,2024-09-26 22:49:33,false
2764,error,error,error,error,error,error,error,error,error,2024-09-26 22:50:33,false
2765,error,error,error,error,error,error,error,error,error,2024-09-26 22:51:33,false
2766,error,error,error,error,error,error,error,error,error,2024-09-26 22:52:33,false
2767,error,error,error,error,error,error,error,error,error,2024-09-26 22:53:33,false
2768,error,error,error,error,error,error,error,error,error,2024-09-26 22:54:33,false
2769,error,error,error,error,error,error,error,error,error,2024-09-26 22:55:33,false
2770,error,error,error,error,error,error,error,error,error,2024-09-26 22:56:33,false
2771,error,error,error,error,error,error,error,error,error,2024-09-26 22:57:33,false
2772,error,error,error,error,error,error,error,error,error,2024-09-26 22:58:33,false
2773,error,error,error,error,error,error,error,error,error,2024-09-26 23:00:33,false
2774,error,error,error,error,error,error,error,error,error,2024-09-26 23:01:33,false
2775,error,error,error,error,error,error,error,error,error,2024-09-26 23:02:33,false
2776,error,error,error,error,error,error,error,error,error,2024-09-26 23:03:33,false
2777,error,error,error,error,error,error,error,error,error,2024-09-26 23:04:33,false
2778,error,error,error,error,error,error,error,error,error,2024-09-26 23:05:33,false
2779,error,error,error,error,error,error,error,error,error,2024-09-26 23:06:33,false
2780,error,error,error,error,error,error,error,error,error,2024-09-26 23:07:33,false
2781,error,error,error,error,error,error,error,error,error,2024-09-26 23:08:33,false
2782,error,error,error,error,error,error,error,error,error,2024-09-26 23:09:33,false
2783,error,error,error,error,error,error,error,error,error,2024-09-26 23:10:33,false
2784,error,error,error,error,error,error,error,error,error,2024-09-26 23:11:33,false
2785,error,error,error,error,error,error,error,error,error,2024-09-26 23:12:33,false
2786,error,error,error,error,error,error,error,error,error,2024-09-26 23:13:33,false
2787,error,error,error,error,error,error,error,error,error,2024-09-26 23:14:33,false
2788,error,error,error,error,error,error,error,error,error,2024-09-26 23:15:33,false
2789,error,error,error,error,error,error,error,error,error,2024-09-26 23:16:33,false
2790,error,error,error,error,error,error,error,error,error,2024-09-26 23:17:33,false
2791,error,error,error,error,error,error,error,error,error,2024-09-26 23:18:33,false
2792,error,error,error,error,error,error,error,error,error,2024-09-26 23:19:33,false
2793,error,error,error,error,error,error,error,error,error,2024-09-26 23:20:33,false
2794,error,error,error,error,error,error,error,error,error,2024-09-26 23:21:33,false
2795,error,error,error,error,error,error,error,error,error,2024-09-26 23:22:33,false
2796,error,error,error,error,error,error,error,error,error,2024-09-26 23:23:33,false
2797,error,error,error,error,error,error,error,error,error,2024-09-26 23:24:33,false
2798,error,error,error,error,error,error,error,error,error,2024-09-26 23:25:33,false
2799,error,error,error,error,error,error,error,error,error,2024-09-26 23:26:33,false
2800,error,error,error,error,error,error,error,error,error,2024-09-26 23:27:33,false
2801,error,error,error,error,error,error,error,error,error,2024-09-26 23:28:33,false
2802,error,error,error,error,error,error,error,error,error,2024-09-26 23:29:33,false
2803,error,error,error,error,error,error,error,error,error,2024-09-26 23:30:33,false
2804,error,error,error,error,error,error,error,error,error,2024-09-26 23:31:33,false
2805,error,error,error,error,error,error,error,error,error,2024-09-26 23:32:33,false
