Unnamed: 0,csvTime,P4_23,P4_24,P4_25,P4_26
8545,2024-05-24 23:25:41,-900.0,-904.0,0.0,1.0
8546,2024-05-24 23:26:41,-900.0,-904.0,0.0,1.0
8547,2024-05-24 23:27:41,-900.0,-905.0,0.0,1.0
8548,2024-05-24 23:28:41,-900.0,-904.0,0.0,0.0
8549,2024-05-24 23:29:41,-900.0,-905.0,0.0,0.0
8550,2024-05-24 23:30:41,-900.0,-904.0,0.0,0.0
8551,2024-05-24 23:31:41,-900.0,-904.0,0.0,0.0
8552,2024-05-24 23:32:41,-900.0,-905.0,0.0,0.0
8553,2024-05-24 23:33:41,-901.0,-904.0,0.0,0.0
8554,2024-05-24 23:34:41,-901.0,-905.0,0.0,0.0
8555,2024-05-24 23:35:41,-901.0,-904.0,0.0,0.0
8556,2024-05-24 23:36:41,-900.0,-904.0,0.0,0.0
8557,2024-05-24 23:37:41,-900.0,-904.0,0.0,0.0
8558,2024-05-24 23:38:41,-901.0,-905.0,0.0,0.0
8559,2024-05-24 23:39:41,-900.0,-904.0,0.0,0.0
8560,2024-05-24 23:40:41,-901.0,-904.0,0.0,0.0
8561,2024-05-24 23:41:41,-901.0,-904.0,0.0,0.0
8562,2024-05-24 23:42:41,-900.0,-904.0,0.0,0.0
8563,2024-05-24 23:43:41,-901.0,-904.0,0.0,0.0
8564,2024-05-24 23:44:41,-900.0,-905.0,0.0,0.0
8565,2024-05-24 23:45:41,-901.0,-904.0,0.0,0.0
8566,2024-05-24 23:46:41,-900.0,-904.0,0.0,0.0
8567,2024-05-24 23:47:41,-900.0,-904.0,0.0,0.0
8568,2024-05-24 23:48:41,-900.0,-905.0,0.0,0.0
8569,2024-05-24 23:49:41,-901.0,-904.0,0.0,0.0
8570,2024-05-24 23:50:41,-900.0,-905.0,0.0,0.0
8571,2024-05-24 23:51:41,-901.0,-904.0,0.0,0.0
8572,2024-05-24 23:52:41,-900.0,-904.0,0.0,0.0
8573,2024-05-24 23:53:41,-900.0,-905.0,0.0,0.0
8574,2024-05-24 23:54:41,-901.0,-904.0,0.0,0.0
8575,2024-05-24 23:55:41,-900.0,-905.0,0.0,0.0
8576,2024-05-24 23:56:41,-901.0,-904.0,0.0,0.0
8577,2024-05-24 23:57:41,-900.0,-905.0,0.0,0.0
8578,2024-05-24 23:58:41,-901.0,-904.0,0.0,0.0
8579,2024-05-24 23:59:41,-901.0,-905.0,0.0,0.0
8580,2024-05-25 00:00:41,-901.0,-905.0,0.0,0.0
8581,2024-05-25 00:01:41,-901.0,-904.0,0.0,0.0
8582,2024-05-25 00:02:41,-900.0,-904.0,0.0,0.0
8583,2024-05-25 00:03:41,-900.0,-904.0,0.0,0.0
8584,2024-05-25 00:04:41,-901.0,-904.0,0.0,0.0
8585,2024-05-25 00:05:41,-901.0,-904.0,0.0,0.0
8586,2024-05-25 00:06:41,-901.0,-904.0,0.0,0.0
8587,2024-05-25 00:07:41,-901.0,-904.0,0.0,0.0
8588,2024-05-25 00:08:41,-900.0,-904.0,0.0,0.0
8589,2024-05-25 00:09:41,-901.0,-904.0,0.0,0.0
8590,2024-05-25 00:10:41,-900.0,-905.0,0.0,0.0
8591,2024-05-25 00:11:41,-900.0,-904.0,0.0,0.0
8592,2024-05-25 00:12:41,-900.0,-904.0,0.0,0.0
8593,2024-05-25 00:13:41,-900.0,-905.0,0.0,0.0
8594,2024-05-25 00:14:41,-900.0,-904.0,0.0,0.0
8595,2024-05-25 00:15:41,-900.0,-905.0,0.0,0.0
8596,2024-05-25 00:16:41,-901.0,-904.0,0.0,0.0
8597,2024-05-25 00:17:41,-900.0,-905.0,0.0,0.0
8598,2024-05-25 00:18:41,-901.0,-904.0,0.0,0.0
8599,2024-05-25 00:19:41,-900.0,-904.0,0.0,0.0
8600,2024-05-25 00:20:41,-900.0,-904.0,0.0,0.0
8601,2024-05-25 00:21:41,-901.0,-905.0,0.0,0.0
8602,2024-05-25 00:22:41,-900.0,-905.0,0.0,0.0
8603,2024-05-25 00:23:41,-900.0,-904.0,0.0,0.0
8604,2024-05-25 00:24:41,-901.0,-904.0,0.0,0.0
8605,2024-05-25 00:25:41,-900.0,-905.0,0.0,0.0
8606,2024-05-25 00:26:41,-900.0,-905.0,0.0,0.0
8607,2024-05-25 00:27:41,-900.0,-904.0,0.0,0.0
8608,2024-05-25 00:28:41,-901.0,-904.0,0.0,0.0
8609,2024-05-25 00:29:41,-900.0,-904.0,0.0,0.0
8610,2024-05-25 00:30:41,-900.0,-904.0,0.0,0.0
8611,2024-05-25 00:31:41,-901.0,-904.0,0.0,0.0
8612,2024-05-25 00:32:41,-901.0,-904.0,0.0,0.0
8613,2024-05-25 00:33:41,-900.0,-904.0,0.0,0.0
8614,2024-05-25 00:34:41,-900.0,-904.0,0.0,0.0
8615,2024-05-25 00:35:41,-901.0,-904.0,0.0,0.0
8616,2024-05-25 00:36:41,-901.0,-905.0,0.0,0.0
8617,2024-05-25 00:37:41,-900.0,-904.0,0.0,0.0
8618,2024-05-25 00:38:41,-900.0,-904.0,0.0,0.0
8619,2024-05-25 00:39:41,-901.0,-904.0,0.0,0.0
8620,2024-05-25 00:40:41,-900.0,-905.0,0.0,0.0
8621,2024-05-25 00:41:41,-900.0,-905.0,0.0,0.0
8622,2024-05-25 00:42:41,-900.0,-904.0,0.0,0.0
8623,2024-05-25 00:43:41,-900.0,-904.0,0.0,0.0
8624,2024-05-25 00:44:41,-901.0,-904.0,0.0,0.0
8625,2024-05-25 00:45:41,-901.0,-904.0,0.0,0.0
8626,2024-05-25 00:46:41,-900.0,-905.0,0.0,0.0
8627,2024-05-25 00:47:41,-901.0,-905.0,0.0,0.0
8628,2024-05-25 00:48:41,-901.0,-905.0,0.0,0.0
8629,2024-05-25 00:49:41,-901.0,-905.0,0.0,0.0
8630,2024-05-25 00:50:41,-901.0,-904.0,0.0,0.0
8631,2024-05-25 00:51:41,-900.0,-904.0,0.0,0.0
8632,2024-05-25 00:52:41,-900.0,-905.0,0.0,0.0
8633,2024-05-25 00:53:41,-901.0,-904.0,0.0,0.0
8634,2024-05-25 00:54:41,-901.0,-904.0,0.0,0.0
8635,2024-05-25 00:55:41,-900.0,-904.0,0.0,0.0
8636,2024-05-25 00:56:41,-900.0,-904.0,0.0,0.0
8637,2024-05-25 00:57:41,-901.0,-904.0,0.0,0.0
8638,2024-05-25 00:58:41,-900.0,-904.0,0.0,0.0
8639,2024-05-25 00:59:41,-900.0,-904.0,0.0,0.0
8640,2024-05-25 01:00:41,-901.0,-905.0,0.0,0.0
8641,2024-05-25 01:01:41,-901.0,-904.0,0.0,0.0
8642,2024-05-25 01:02:41,-901.0,-904.0,0.0,0.0
8643,2024-05-25 01:03:41,-901.0,-904.0,0.0,0.0
8644,2024-05-25 01:04:41,-901.0,-904.0,0.0,0.0
8645,2024-05-25 01:05:41,-900.0,-904.0,0.0,0.0
8646,2024-05-25 01:06:41,-900.0,-904.0,0.0,0.0
8647,2024-05-25 01:07:41,-901.0,-904.0,0.0,0.0
8648,2024-05-25 01:08:41,-901.0,-904.0,0.0,0.0
8649,2024-05-25 01:09:41,-900.0,-904.0,0.0,0.0
8650,2024-05-25 01:10:41,-900.0,-904.0,0.0,0.0
8651,2024-05-25 01:11:41,-901.0,-904.0,0.0,0.0
8652,2024-05-25 01:12:41,-900.0,-904.0,0.0,0.0
8653,2024-05-25 01:13:41,-900.0,-904.0,0.0,0.0
8654,2024-05-25 01:14:41,-901.0,-904.0,0.0,0.0
8655,2024-05-25 01:15:41,-900.0,-904.0,0.0,0.0
8656,2024-05-25 01:16:41,-901.0,-904.0,0.0,0.0
8657,2024-05-25 01:17:41,-900.0,-904.0,0.0,0.0
8658,2024-05-25 01:18:41,-900.0,-904.0,0.0,0.0
8659,2024-05-25 01:19:41,-900.0,-905.0,0.0,0.0
8660,2024-05-25 01:20:41,-900.0,-904.0,0.0,0.0
8661,2024-05-25 01:21:41,-900.0,-904.0,0.0,0.0
8662,2024-05-25 01:22:41,-901.0,-904.0,0.0,0.0
8663,2024-05-25 01:23:41,-900.0,-904.0,0.0,0.0
8664,2024-05-25 01:24:41,-900.0,-905.0,0.0,0.0
8665,2024-05-25 01:25:41,-901.0,-904.0,0.0,0.0
8666,2024-05-25 01:26:41,-900.0,-904.0,0.0,0.0
8667,2024-05-25 01:27:41,-901.0,-904.0,0.0,0.0
8668,2024-05-25 01:28:41,-900.0,-905.0,0.0,0.0
8669,2024-05-25 01:29:41,-900.0,-905.0,0.0,0.0
8670,2024-05-25 01:30:41,-900.0,-904.0,0.0,0.0
8671,2024-05-25 01:31:41,-900.0,-904.0,0.0,0.0
8672,2024-05-25 01:32:41,-901.0,-904.0,0.0,0.0
8673,2024-05-25 01:33:41,-900.0,-905.0,0.0,0.0
8674,2024-05-25 01:34:41,-901.0,-904.0,0.0,0.0
8675,2024-05-25 01:35:41,-900.0,-904.0,0.0,0.0
8676,2024-05-25 01:36:41,-900.0,-904.0,0.0,0.0
8677,2024-05-25 01:37:41,-900.0,-904.0,0.0,0.0
8678,2024-05-25 01:38:41,-900.0,-904.0,0.0,0.0
8679,2024-05-25 01:39:41,-901.0,-904.0,0.0,0.0
8680,2024-05-25 01:40:41,-900.0,-904.0,0.0,0.0
8681,2024-05-25 01:41:41,-900.0,-904.0,0.0,0.0
8682,2024-05-25 01:42:41,-901.0,-904.0,0.0,0.0
8683,2024-05-25 01:43:41,-900.0,-904.0,0.0,0.0
8684,2024-05-25 01:44:41,-900.0,-904.0,0.0,0.0
8685,2024-05-25 01:45:41,-900.0,-904.0,0.0,0.0
8686,2024-05-25 01:46:41,-901.0,-904.0,0.0,0.0
8687,2024-05-25 01:47:41,-900.0,-905.0,0.0,0.0
8688,2024-05-25 01:48:41,-901.0,-904.0,0.0,0.0
8689,2024-05-25 01:49:41,-900.0,-904.0,0.0,0.0
8690,2024-05-25 01:50:41,-900.0,-904.0,0.0,0.0
8691,2024-05-25 01:51:41,-901.0,-904.0,0.0,0.0
8692,2024-05-25 01:52:41,-900.0,-904.0,0.0,0.0
8693,2024-05-25 01:53:41,-901.0,-904.0,0.0,0.0
8694,2024-05-25 01:54:41,-900.0,-904.0,0.0,0.0
8695,2024-05-25 01:55:41,-900.0,-904.0,0.0,0.0
8696,2024-05-25 01:56:41,-900.0,-904.0,0.0,0.0
8697,2024-05-25 01:57:41,-900.0,-904.0,0.0,0.0
8698,2024-05-25 01:58:41,-901.0,-904.0,0.0,0.0
8699,2024-05-25 01:59:41,-900.0,-904.0,0.0,0.0
8700,2024-05-25 03:00:41,0.0,1.0,0.0,0.0
8701,2024-05-25 03:01:41,0.0,1.0,0.0,0.0
8702,2024-05-25 03:02:41,0.0,1.0,0.0,0.0
8703,2024-05-25 03:03:41,0.0,1.0,0.0,0.0
8704,2024-05-25 03:04:41,0.0,1.0,0.0,0.0
8705,2024-05-25 03:05:41,2.0,1.0,0.0,0.0
8706,2024-05-25 03:06:41,0.0,1.0,0.0,0.0
8707,2024-05-25 03:07:41,0.0,1.0,0.0,0.0
8708,2024-05-25 03:08:41,0.0,1.0,0.0,0.0
8709,2024-05-25 03:09:41,0.0,1.0,0.0,0.0
8710,2024-05-25 03:10:41,0.0,1.0,0.0,0.0
8711,2024-05-25 03:11:41,0.0,1.0,0.0,0.0
8712,2024-05-25 03:12:41,0.0,1.0,0.0,0.0
8713,2024-05-25 03:13:41,0.0,1.0,0.0,0.0
8714,2024-05-25 03:14:41,0.0,1.0,0.0,0.0
8715,2024-05-25 03:15:41,0.0,1.0,0.0,0.0
8716,2024-05-25 03:16:41,0.0,1.0,0.0,0.0
8717,2024-05-25 03:17:41,0.0,1.0,0.0,0.0
8718,2024-05-25 03:18:41,0.0,1.0,0.0,0.0
8719,2024-05-25 03:19:41,0.0,1.0,0.0,0.0
8720,2024-05-25 03:20:41,0.0,1.0,0.0,0.0
8721,2024-05-25 03:21:41,2.0,1.0,0.0,0.0
8722,2024-05-25 03:22:41,0.0,1.0,0.0,0.0
8723,2024-05-25 03:23:41,0.0,1.0,0.0,0.0
8724,2024-05-25 03:24:41,0.0,1.0,0.0,0.0
8725,2024-05-25 03:25:41,0.0,1.0,0.0,0.0
8726,2024-05-25 03:26:41,2.0,1.0,0.0,0.0
8727,2024-05-25 03:27:41,0.0,1.0,0.0,0.0
8728,2024-05-25 03:28:41,0.0,1.0,0.0,0.0
8729,2024-05-25 03:29:41,0.0,1.0,0.0,0.0
8730,2024-05-25 03:30:41,0.0,1.0,0.0,0.0
8731,2024-05-25 03:31:41,2.0,1.0,0.0,0.0
8732,2024-05-25 03:32:41,2.0,1.0,0.0,0.0
8733,2024-05-25 03:33:41,0.0,1.0,0.0,0.0
8734,2024-05-25 03:34:41,0.0,1.0,0.0,0.0
8735,2024-05-25 03:35:41,0.0,1.0,0.0,0.0
8736,2024-05-25 03:36:41,0.0,1.0,0.0,0.0
8737,2024-05-25 03:37:41,0.0,1.0,0.0,0.0
8738,2024-05-25 03:38:41,0.0,1.0,0.0,0.0
8739,2024-05-25 03:39:41,2.0,1.0,0.0,0.0
8740,2024-05-25 03:40:41,-2.0,1.0,0.0,0.0
8741,2024-05-25 03:41:41,-2.0,1.0,0.0,0.0
8742,2024-05-25 03:42:41,2.0,1.0,0.0,0.0
8743,2024-05-25 03:43:41,0.0,1.0,0.0,0.0
8744,2024-05-25 03:44:41,0.0,1.0,0.0,0.0
8745,2024-05-25 03:45:41,0.0,1.0,0.0,0.0
8746,2024-05-25 03:46:41,0.0,1.0,0.0,0.0
8747,2024-05-25 03:47:41,0.0,1.0,0.0,0.0
8748,2024-05-25 03:48:41,0.0,1.0,0.0,0.0
8749,2024-05-25 03:49:41,0.0,1.0,0.0,0.0
8750,2024-05-25 03:50:41,2.0,1.0,0.0,0.0
8751,2024-05-25 03:51:41,0.0,1.0,0.0,0.0
8752,2024-05-25 03:52:41,2.0,1.0,0.0,0.0
8753,2024-05-25 03:53:41,0.0,1.0,0.0,0.0
8754,2024-05-25 03:54:41,0.0,1.0,0.0,0.0
8755,2024-05-25 03:55:41,0.0,1.0,0.0,0.0
8756,2024-05-25 03:56:41,0.0,1.0,0.0,0.0
8757,2024-05-25 03:57:41,0.0,1.0,0.0,0.0
8758,2024-05-25 03:58:41,0.0,1.0,0.0,0.0
8759,2024-05-25 03:59:41,0.0,1.0,0.0,0.0
8760,2024-05-25 04:00:41,0.0,1.0,0.0,0.0
8761,2024-05-25 04:01:41,0.0,1.0,0.0,0.0
8762,2024-05-25 04:02:41,0.0,1.0,0.0,0.0
8763,2024-05-25 04:03:41,0.0,1.0,0.0,0.0
8764,2024-05-25 04:04:41,0.0,1.0,0.0,0.0
8765,2024-05-25 04:05:41,-2.0,1.0,0.0,0.0
8766,2024-05-25 04:06:41,0.0,1.0,0.0,0.0
8767,2024-05-25 04:07:41,0.0,1.0,0.0,0.0
8768,2024-05-25 04:08:41,0.0,1.0,0.0,0.0
8769,2024-05-25 04:09:41,0.0,0.0,0.0,0.0
8770,2024-05-25 04:10:41,0.0,1.0,0.0,0.0
8771,2024-05-25 04:11:41,0.0,1.0,0.0,0.0
8772,2024-05-25 04:12:41,2.0,1.0,0.0,0.0
8773,2024-05-25 04:13:41,0.0,1.0,0.0,0.0
8774,2024-05-25 04:14:41,0.0,1.0,0.0,0.0
8775,2024-05-25 04:15:41,-2.0,1.0,0.0,0.0
8776,2024-05-25 04:16:41,0.0,1.0,0.0,0.0
8777,2024-05-25 04:17:41,0.0,1.0,0.0,0.0
8778,2024-05-25 04:18:41,0.0,1.0,0.0,0.0
8779,2024-05-25 04:19:41,0.0,1.0,0.0,0.0
8780,2024-05-25 04:20:41,0.0,1.0,0.0,0.0
8781,2024-05-25 04:21:41,-2.0,1.0,0.0,0.0
8782,2024-05-25 04:22:41,0.0,1.0,0.0,0.0
8783,2024-05-25 04:23:41,2.0,1.0,0.0,0.0
8784,2024-05-25 04:24:41,-2.0,1.0,0.0,0.0
8785,2024-05-25 04:25:41,0.0,1.0,0.0,0.0
8786,2024-05-25 04:26:41,0.0,1.0,0.0,0.0
8787,2024-05-25 04:27:41,2.0,1.0,0.0,0.0
8788,2024-05-25 04:28:41,2.0,1.0,0.0,0.0
8789,2024-05-25 04:29:41,0.0,1.0,0.0,0.0
8790,2024-05-25 04:30:41,-2.0,1.0,0.0,0.0
8791,2024-05-25 04:31:41,0.0,1.0,0.0,0.0
8792,2024-05-25 04:32:41,0.0,1.0,0.0,0.0
8793,2024-05-25 04:33:41,0.0,1.0,0.0,0.0
8794,2024-05-25 04:34:41,0.0,1.0,0.0,0.0
8795,2024-05-25 04:35:41,0.0,1.0,0.0,0.0
8796,2024-05-25 04:36:41,0.0,1.0,0.0,0.0
8797,2024-05-25 04:37:41,0.0,1.0,0.0,0.0
8798,2024-05-25 04:38:41,0.0,1.0,0.0,0.0
8799,2024-05-25 04:39:41,0.0,1.0,0.0,0.0
8800,2024-05-25 04:40:41,2.0,1.0,0.0,0.0
8801,2024-05-25 04:41:41,0.0,1.0,0.0,0.0
8802,2024-05-25 04:42:41,0.0,1.0,0.0,0.0
8803,2024-05-25 04:43:41,0.0,1.0,0.0,0.0
8804,2024-05-25 04:44:41,0.0,1.0,0.0,0.0
8805,2024-05-25 04:45:41,0.0,1.0,0.0,0.0
8806,2024-05-25 04:46:41,0.0,1.0,0.0,0.0
8807,2024-05-25 04:47:41,0.0,1.0,0.0,0.0
8808,2024-05-25 04:48:41,0.0,1.0,0.0,0.0
8809,2024-05-25 04:49:41,0.0,1.0,0.0,0.0
8810,2024-05-25 04:50:41,0.0,1.0,0.0,0.0
8811,2024-05-25 04:51:41,2.0,1.0,0.0,0.0
8812,2024-05-25 04:53:01,,,,
8813,2024-05-25 04:53:57,0.0,1.0,0.0,0.0
8814,2024-05-25 04:54:57,2.0,1.0,0.0,0.0
8815,2024-05-25 04:55:57,0.0,1.0,0.0,0.0
8816,2024-05-25 04:56:57,0.0,1.0,0.0,0.0
8817,2024-05-25 04:57:57,0.0,1.0,0.0,0.0
8818,2024-05-25 04:58:57,0.0,1.0,0.0,0.0
8819,2024-05-25 04:59:57,0.0,1.0,0.0,0.0
8820,2024-05-25 05:00:57,0.0,1.0,0.0,0.0
8821,2024-05-25 05:01:57,0.0,1.0,0.0,0.0
8822,2024-05-25 05:02:57,0.0,1.0,0.0,0.0
8823,2024-05-25 05:03:57,0.0,1.0,0.0,0.0
8824,2024-05-25 05:04:57,2.0,1.0,0.0,0.0
8825,2024-05-25 05:05:57,0.0,1.0,0.0,0.0
8826,2024-05-25 05:06:57,0.0,1.0,0.0,0.0
8827,2024-05-25 05:07:57,0.0,1.0,0.0,0.0
8828,2024-05-25 05:08:57,2.0,1.0,0.0,0.0
8829,2024-05-25 05:09:57,0.0,1.0,0.0,0.0
8830,2024-05-25 05:10:57,0.0,1.0,0.0,0.0
8831,2024-05-25 05:11:57,0.0,1.0,0.0,0.0
8832,2024-05-25 05:12:57,0.0,1.0,0.0,0.0
8833,2024-05-25 05:13:57,0.0,1.0,0.0,0.0
8834,2024-05-25 05:14:57,0.0,1.0,0.0,0.0
8835,2024-05-25 05:15:57,0.0,1.0,0.0,0.0
8836,2024-05-25 05:16:57,0.0,1.0,0.0,0.0
8837,2024-05-25 05:17:57,0.0,1.0,0.0,0.0
8838,2024-05-25 05:18:57,0.0,1.0,0.0,0.0
8839,2024-05-25 05:19:57,0.0,1.0,0.0,0.0
8840,2024-05-25 05:20:57,0.0,1.0,0.0,0.0
8841,2024-05-25 05:21:57,0.0,1.0,0.0,0.0
8842,2024-05-25 05:22:57,0.0,1.0,0.0,0.0
8843,2024-05-25 05:23:57,0.0,1.0,0.0,0.0
8844,2024-05-25 05:24:57,2.0,1.0,0.0,0.0
8845,2024-05-25 05:25:57,0.0,1.0,0.0,0.0
8846,2024-05-25 05:26:57,0.0,1.0,0.0,0.0
8847,2024-05-25 05:27:57,0.0,1.0,0.0,0.0
8848,2024-05-25 05:28:57,2.0,1.0,0.0,0.0
8849,2024-05-25 05:29:57,0.0,1.0,0.0,0.0
8850,2024-05-25 05:30:57,0.0,1.0,0.0,0.0
8851,2024-05-25 05:31:57,0.0,1.0,0.0,0.0
8852,2024-05-25 05:32:57,0.0,1.0,0.0,0.0
8853,2024-05-25 05:33:57,0.0,1.0,0.0,0.0
8854,2024-05-25 05:34:57,0.0,1.0,0.0,0.0
8855,2024-05-25 05:35:57,2.0,1.0,0.0,0.0
8856,2024-05-25 05:36:57,0.0,1.0,0.0,0.0
8857,2024-05-25 05:37:57,0.0,1.0,0.0,0.0
8858,2024-05-25 05:38:57,2.0,1.0,0.0,0.0
8859,2024-05-25 05:39:57,0.0,1.0,0.0,0.0
8860,2024-05-25 05:40:57,-2.0,1.0,0.0,0.0
8861,2024-05-25 05:41:57,0.0,1.0,0.0,0.0
8862,2024-05-25 05:42:57,0.0,1.0,0.0,0.0
8863,2024-05-25 05:43:57,0.0,1.0,0.0,0.0
8864,2024-05-25 05:44:57,0.0,1.0,0.0,0.0
8865,2024-05-25 05:45:57,0.0,1.0,0.0,0.0
8866,2024-05-25 05:46:57,-2.0,1.0,0.0,0.0
8867,2024-05-25 05:47:57,0.0,1.0,0.0,0.0
8868,2024-05-25 05:48:57,2.0,1.0,0.0,0.0
8869,2024-05-25 05:49:57,0.0,1.0,0.0,0.0
8870,2024-05-25 05:50:57,0.0,1.0,0.0,0.0
8871,2024-05-25 05:51:57,0.0,1.0,0.0,0.0
8872,2024-05-25 05:52:57,0.0,1.0,0.0,0.0
8873,2024-05-25 05:53:57,0.0,1.0,0.0,0.0
8874,2024-05-25 05:54:57,0.0,1.0,0.0,0.0
8875,2024-05-25 05:55:57,0.0,1.0,0.0,0.0
8876,2024-05-25 05:56:57,0.0,1.0,0.0,0.0
8877,2024-05-25 05:57:57,2.0,1.0,0.0,0.0
8878,2024-05-25 05:58:57,0.0,1.0,0.0,0.0
8879,2024-05-25 05:59:57,-2.0,1.0,0.0,0.0
8880,2024-05-25 06:00:57,2.0,1.0,0.0,0.0
8881,2024-05-25 06:01:57,0.0,1.0,0.0,0.0
8882,2024-05-25 06:02:57,0.0,1.0,0.0,0.0
8883,2024-05-25 06:03:57,0.0,1.0,0.0,0.0
8884,2024-05-25 06:04:57,2.0,1.0,0.0,0.0
8885,2024-05-25 06:05:57,0.0,1.0,0.0,0.0
8886,2024-05-25 06:06:57,0.0,1.0,0.0,0.0
8887,2024-05-25 06:07:57,0.0,1.0,0.0,0.0
8888,2024-05-25 06:08:57,2.0,1.0,0.0,0.0
8889,2024-05-25 06:09:57,0.0,1.0,0.0,0.0
8890,2024-05-25 06:10:57,2.0,1.0,0.0,0.0
8891,2024-05-25 06:11:57,2.0,1.0,0.0,0.0
8892,2024-05-25 06:12:57,0.0,1.0,0.0,0.0
8893,2024-05-25 06:13:57,0.0,1.0,0.0,0.0
8894,2024-05-25 06:14:57,0.0,1.0,0.0,0.0
8895,2024-05-25 06:15:57,-2.0,1.0,0.0,0.0
8896,2024-05-25 06:16:57,0.0,1.0,0.0,0.0
8897,2024-05-25 06:17:57,2.0,1.0,0.0,0.0
8898,2024-05-25 06:18:57,0.0,1.0,0.0,0.0
8899,2024-05-25 06:19:57,0.0,1.0,0.0,0.0
8900,2024-05-25 06:20:57,0.0,1.0,0.0,0.0
8901,2024-05-25 06:21:57,0.0,1.0,0.0,0.0
8902,2024-05-25 06:22:57,2.0,1.0,0.0,0.0
8903,2024-05-25 06:23:57,0.0,1.0,0.0,0.0
8904,2024-05-25 06:24:57,0.0,1.0,0.0,0.0
8905,2024-05-25 06:25:57,0.0,1.0,0.0,0.0
8906,2024-05-25 06:26:57,2.0,1.0,0.0,0.0
8907,2024-05-25 06:27:57,0.0,1.0,0.0,0.0
8908,2024-05-25 06:28:57,2.0,1.0,0.0,0.0
8909,2024-05-25 06:29:57,0.0,1.0,0.0,0.0
8910,2024-05-25 06:30:57,0.0,1.0,0.0,0.0
8911,2024-05-25 06:31:57,0.0,1.0,0.0,0.0
8912,2024-05-25 06:32:57,0.0,1.0,0.0,0.0
8913,2024-05-25 06:33:57,0.0,1.0,0.0,0.0
8914,2024-05-25 06:34:57,0.0,1.0,0.0,0.0
8915,2024-05-25 06:35:57,0.0,1.0,0.0,0.0
8916,2024-05-25 06:36:57,-906.0,-901.0,36.0,35.0
8917,2024-05-25 06:37:57,-906.0,-901.0,0.0,16.0
8918,2024-05-25 06:38:57,-904.0,-901.0,0.0,1.0
8919,2024-05-25 06:39:57,-904.0,-901.0,0.0,1.0
8920,2024-05-25 06:40:57,-904.0,-901.0,0.0,1.0
8921,2024-05-25 06:41:57,-906.0,-901.0,0.0,1.0
8922,2024-05-25 06:42:57,-904.0,-901.0,0.0,1.0
8923,2024-05-25 06:43:57,-904.0,-901.0,0.0,1.0
8924,2024-05-25 06:44:57,-904.0,-903.0,0.0,1.0
8925,2024-05-25 06:45:57,-904.0,-901.0,0.0,1.0
8926,2024-05-25 06:46:57,-904.0,-901.0,0.0,1.0
8927,2024-05-25 06:47:57,-906.0,-903.0,0.0,1.0
8928,2024-05-25 06:48:57,-906.0,-903.0,0.0,1.0
8929,2024-05-25 06:49:57,-904.0,-901.0,0.0,1.0
8930,2024-05-25 06:50:57,-904.0,-901.0,0.0,1.0
8931,2024-05-25 06:51:57,-904.0,-901.0,0.0,1.0
8932,2024-05-25 06:52:57,-904.0,-901.0,0.0,1.0
8933,2024-05-25 06:53:57,-904.0,-901.0,0.0,1.0
8934,2024-05-25 06:54:57,-904.0,-901.0,0.0,1.0
8935,2024-05-25 06:55:57,-906.0,-901.0,0.0,1.0
8936,2024-05-25 06:56:57,-904.0,-901.0,0.0,1.0
8937,2024-05-25 06:57:57,-904.0,-901.0,0.0,1.0
8938,2024-05-25 06:58:57,-2.0,-4.0,34.0,34.0
8939,2024-05-25 06:59:57,-2.0,88.0,34.0,33.0
8940,2024-05-25 07:00:57,604.0,600.0,38.0,37.0
8941,2024-05-25 07:01:57,0.0,0.0,31.0,30.0
8942,2024-05-25 07:02:57,-256.0,-205.0,17.0,16.0
8943,2024-05-25 07:03:57,-335.0,-332.0,17.0,16.0
8944,2024-05-25 07:04:57,-4.0,-60.0,17.0,16.0
8945,2024-05-25 07:05:57,342.0,335.0,17.0,16.0
8946,2024-05-25 07:06:57,-151.0,-125.0,27.0,27.0
8947,2024-05-25 07:07:57,50.0,48.0,27.0,27.0
8948,2024-05-25 07:08:57,-15.0,-16.0,27.0,27.0
8949,2024-05-25 07:09:57,-8.0,-12.0,27.0,27.0
8950,2024-05-25 07:10:57,0.0,-2.0,27.0,27.0
8951,2024-05-25 07:11:57,-898.0,-898.0,24.0,24.0
8952,2024-05-25 07:12:57,1796.0,1796.0,0.0,1.0
8953,2024-05-25 07:13:57,-901.0,-1533.0,0.0,1.0
8954,2024-05-25 07:14:57,-380.0,-382.0,38.0,39.0
8955,2024-05-25 07:15:57,-894.0,-966.0,25.0,24.0
8956,2024-05-25 07:16:57,-681.0,-665.0,24.0,24.0
8957,2024-05-25 07:17:57,-625.0,-617.0,23.0,23.0
8958,2024-05-25 07:18:57,-685.0,-675.0,24.0,24.0
8959,2024-05-25 07:19:57,-640.0,-629.0,25.0,24.0
8960,2024-05-25 07:20:57,-627.0,-632.0,25.0,25.0
8961,2024-05-25 07:21:57,-575.0,-555.0,27.0,28.0
8962,2024-05-25 07:22:57,-754.0,-736.0,22.0,21.0
8963,2024-05-25 07:23:57,-691.0,-699.0,23.0,23.0
8964,2024-05-25 07:24:57,-731.0,-738.0,23.0,22.0
8965,2024-05-25 07:25:57,-771.0,-758.0,25.0,24.0
8966,2024-05-25 07:26:57,-745.0,-731.0,25.0,25.0
8967,2024-05-25 07:27:57,-718.0,-760.0,24.0,24.0
