Unnamed: 0,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,status
1078,6968,6962,6974,0,0,0,0,100,13,6006,0,0.0,2024-05-17 13:22:08,0,0,False
1079,6968,6961,6975,0,0,0,0,100,15,6005,0,0.0,2024-05-17 13:23:08,0,0,False
1080,6968,6962,6973,0,0,0,0,100,5,6002,0,0.0,2024-05-17 13:24:08,0,0,False
1081,6969,6963,6975,0,0,0,0,100,6,6001,0,0.0,2024-05-17 13:25:09,0,0,False
1082,6968,6962,6974,0,0,0,0,100,5,6005,0,0.0,2024-05-17 13:26:09,0,0,False
1083,6969,6963,6975,0,0,0,0,100,14,6005,0,0.0,2024-05-17 13:27:10,0,0,False
1084,6967,6962,6973,0,0,0,0,100,7,6005,0,0.0,2024-05-17 13:28:10,0,0,False
1085,6969,6963,6975,0,0,0,0,100,9,6006,0,0.0,2024-05-17 13:29:10,0,0,False
1086,6969,6964,6974,0,0,0,0,100,5,6004,0,0.0,2024-05-17 13:30:10,0,0,False
1087,6967,6962,6972,0,0,0,0,100,4,6002,0,0.0,2024-05-17 13:31:11,0,0,False
1088,6969,6964,6975,0,0,0,0,100,3,6001,0,0.0,2024-05-17 13:32:11,0,0,False
1089,6969,6963,6975,0,0,0,0,100,4,5997,0,0.0,2024-05-17 13:33:11,0,0,False
1090,6969,6963,6975,0,0,0,0,100,9,5999,0,0.0,2024-05-17 13:34:11,0,0,False
1091,6968,6963,6974,0,0,0,0,100,5,5996,0,0.0,2024-05-17 13:35:11,0,0,False
1092,6968,6963,6974,0,0,0,0,100,6,5994,0,0.0,2024-05-17 13:36:11,0,0,False
1093,6967,6961,6973,0,0,0,0,100,5,5999,0,0.0,2024-05-17 13:37:12,0,0,False
1094,6969,6963,6975,0,0,0,0,100,6,5998,0,0.0,2024-05-17 13:38:12,0,0,False
1095,6970,6964,6976,0,0,0,0,100,7,5997,0,0.0,2024-05-17 13:39:13,0,0,False
1096,6969,6963,6974,0,0,0,0,100,3,6003,0,0.0,2024-05-17 13:40:13,0,0,False
1097,6969,6963,6975,0,0,0,0,100,5,6004,0,0.0,2024-05-17 13:41:13,0,0,False
1098,6967,6961,6974,0,0,0,0,100,15,6004,0,0.0,2024-05-17 13:42:14,0,0,False
1099,6968,6962,6974,0,0,0,0,100,10,6003,0,0.0,2024-05-17 13:43:14,0,0,False
1100,6970,6964,6976,0,0,0,0,100,9,6004,0,0.0,2024-05-17 13:44:15,0,0,False
1101,6970,6964,6976,0,0,0,0,100,13,6004,0,0.0,2024-05-17 13:45:15,0,0,False
1102,6969,6964,6975,0,0,0,0,100,4,6003,0,0.0,2024-05-17 13:46:15,0,0,False
1103,6969,6963,6975,0,0,0,0,100,9,6004,0,0.0,2024-05-17 13:47:16,0,0,False
1104,6969,6963,6975,0,0,0,0,100,14,6003,0,0.0,2024-05-17 13:48:16,0,0,False
1105,6968,6962,6975,0,0,0,0,100,15,6003,0,0.0,2024-05-17 13:49:16,0,0,False
1106,6969,6963,6975,0,0,0,0,100,13,6004,0,0.0,2024-05-17 13:50:16,0,0,False
1107,6968,6963,6974,0,0,0,0,100,10,6003,0,0.0,2024-05-17 13:51:17,0,0,False
1108,6969,6963,6975,0,0,0,0,100,14,6004,0,0.0,2024-05-17 13:52:17,0,0,False
1109,6970,6964,6976,0,0,0,0,100,14,6004,0,0.0,2024-05-17 13:53:17,0,0,False
1110,6971,6965,6977,0,0,0,0,100,6,6004,0,0.0,2024-05-17 13:54:18,0,0,False
1111,6971,6966,6976,0,0,0,0,100,4,6002,0,0.0,2024-05-17 13:55:18,0,0,False
1112,6971,6965,6978,0,0,0,0,100,15,6002,0,0.0,2024-05-17 13:56:18,0,0,False
1113,6967,6961,6973,0,0,0,0,100,13,6002,0,0.0,2024-05-17 13:57:18,0,0,False
1114,6970,6965,6976,0,0,0,0,100,8,6004,0,0.0,2024-05-17 13:58:18,0,0,False
1115,6970,6965,6976,0,0,0,0,100,13,5994,0,0.0,2024-05-17 14:00:19,0,0,False
1116,6968,6962,6973,0,0,0,0,100,9,6004,0,0.0,2024-05-17 14:01:19,0,0,False
1117,6970,6965,6976,0,0,0,0,100,13,6002,0,0.0,2024-05-17 14:02:19,0,0,False
1118,6970,6964,6976,0,0,0,0,100,5,6002,0,0.0,2024-05-17 14:03:19,0,0,False
1119,6970,6964,6976,0,0,0,0,100,5,5999,0,0.0,2024-05-17 14:04:19,0,0,False
1120,6969,6963,6975,0,0,0,0,100,4,6000,0,0.0,2024-05-17 14:05:20,0,0,False
1121,6968,6963,6974,0,0,0,0,100,11,5998,0,0.0,2024-05-17 14:06:20,0,0,False
1122,6969,6964,6975,0,0,0,0,100,3,6001,0,0.0,2024-05-17 14:07:21,0,0,False
1123,6968,6962,6974,0,0,0,0,100,11,6000,0,0.0,2024-05-17 14:08:21,0,0,False
1124,6969,6963,6976,0,0,0,0,100,9,5999,0,0.0,2024-05-17 14:09:22,0,0,False
1125,6968,6963,6974,0,0,0,0,100,11,6000,0,0.0,2024-05-17 14:10:22,0,0,False
1126,6970,6964,6976,0,0,0,0,100,10,5996,0,0.0,2024-05-17 14:11:22,0,0,False
1127,6968,6962,6974,0,0,0,0,100,4,6003,0,0.0,2024-05-17 14:12:23,0,0,False
1128,6970,6963,6976,0,0,0,0,100,8,6001,0,0.0,2024-05-17 14:13:23,0,0,False
1129,6969,6963,6975,0,0,0,0,100,11,6003,0,0.0,2024-05-17 14:14:23,0,0,False
1130,6968,6963,6973,0,0,0,0,100,10,6003,0,0.0,2024-05-17 14:15:24,0,0,False
1131,6969,6963,6975,0,0,0,0,100,5,6001,0,0.0,2024-05-17 14:16:24,0,0,False
1132,6969,6963,6974,0,0,0,0,100,4,6002,0,0.0,2024-05-17 14:17:24,0,0,False
1133,6994,6988,7000,0,0,0,0,100,7,5996,0,0.0,2024-05-17 14:18:25,0,0,False
1134,6967,6962,6973,0,0,0,0,100,5,6001,0,0.0,2024-05-17 14:19:25,0,0,False
1135,6968,6963,6973,0,0,0,0,100,11,6003,0,0.0,2024-05-17 14:20:25,0,0,False
1136,6968,6962,6974,0,0,0,0,100,11,6003,0,0.0,2024-05-17 14:21:26,0,0,False
1137,6969,6963,6974,0,0,0,0,100,5,6004,0,0.0,2024-05-17 14:22:26,0,0,False
1138,6970,6964,6976,0,0,0,0,100,11,6004,0,0.0,2024-05-17 14:23:27,0,0,False
1139,6968,6962,6974,0,0,0,0,100,12,6005,0,0.0,2024-05-17 14:24:27,0,0,False
1140,6972,6967,6977,0,0,0,0,100,3,6004,0,0.0,2024-05-17 14:25:27,0,0,False
1141,6970,6965,6976,0,0,0,0,100,5,6004,0,0.0,2024-05-17 14:26:27,0,0,False
1142,6972,6967,6977,0,0,0,0,100,3,6005,0,0.0,2024-05-17 14:27:28,0,0,False
1143,6970,6965,6976,0,0,0,0,100,6,6006,0,0.0,2024-05-17 14:28:28,0,0,False
1144,6970,6964,6976,0,0,0,0,100,13,6006,0,0.0,2024-05-17 14:29:28,0,0,False
1145,6970,6965,6975,0,0,0,0,100,7,6005,0,0.0,2024-05-17 14:30:29,0,0,False
1146,6972,6966,6977,0,0,0,0,100,4,6005,0,0.0,2024-05-17 14:31:29,0,0,False
1147,6972,6967,6977,0,0,0,0,100,4,6005,0,0.0,2024-05-17 14:32:29,0,0,False
1148,6969,6963,6975,0,0,0,0,100,10,6002,0,0.0,2024-05-17 14:33:29,0,0,False
1149,6968,6962,6974,0,0,0,0,100,5,6000,0,0.0,2024-05-17 14:34:29,0,0,False
1150,6969,6963,6975,0,0,0,0,100,9,6003,0,0.0,2024-05-17 14:35:29,0,0,False
1151,6969,6963,6975,0,0,0,0,100,14,6002,0,0.0,2024-05-17 14:36:29,0,0,False
1152,6969,6963,6975,0,0,0,0,100,5,6000,0,0.0,2024-05-17 14:37:29,0,0,False
1153,6971,6964,6977,0,0,0,0,100,6,5999,0,0.0,2024-05-17 14:38:30,0,0,False
1154,6968,6962,6974,0,0,0,0,100,7,5999,0,0.0,2024-05-17 14:39:30,0,0,False
1155,6967,6960,6973,0,0,0,0,100,14,6000,0,0.0,2024-05-17 14:40:30,0,0,False
1156,6969,6963,6976,0,0,0,0,100,15,6000,0,0.0,2024-05-17 14:41:30,0,0,False
1157,6970,6963,6976,0,0,0,0,100,13,5999,0,0.0,2024-05-17 14:42:30,0,0,False
1158,6970,6964,6977,0,0,0,0,100,13,5999,0,0.0,2024-05-17 14:43:30,0,0,False
1159,6968,6962,6974,0,0,0,0,100,7,5998,0,0.0,2024-05-17 14:44:30,0,0,False
1160,6970,6964,6975,0,0,0,0,100,10,5997,0,0.0,2024-05-17 14:45:31,0,0,False
1161,6969,6963,6974,0,0,0,0,100,7,5996,0,0.0,2024-05-17 14:46:31,0,0,False
1162,6968,6963,6974,0,0,0,0,100,13,5997,0,0.0,2024-05-17 14:47:31,0,0,False
1163,6969,6963,6974,0,0,0,0,100,7,5997,0,0.0,2024-05-17 14:48:31,0,0,False
1164,6969,6964,6974,0,0,0,0,100,13,5997,0,0.0,2024-05-17 14:49:31,0,0,False
1165,6969,6964,6975,0,0,0,0,100,13,5997,0,0.0,2024-05-17 14:50:31,0,0,False
1166,6969,6963,6974,0,0,0,0,100,5,5996,0,0.0,2024-05-17 14:51:32,0,0,False
1167,6969,6963,6975,0,0,0,0,100,9,5996,0,0.0,2024-05-17 14:52:32,0,0,False
1168,6967,6962,6972,0,0,0,0,100,6,5996,0,0.0,2024-05-17 14:53:32,0,0,False
1169,6970,6964,6975,0,0,0,0,100,6,5996,0,0.0,2024-05-17 14:54:32,0,0,False
1170,6967,6961,6973,0,0,0,0,100,11,5996,0,0.0,2024-05-17 14:55:32,0,0,False
1171,6968,6962,6975,0,0,0,0,100,13,5996,0,0.0,2024-05-17 14:56:32,0,0,False
1172,6968,6963,6974,0,0,0,0,100,9,5997,0,0.0,2024-05-17 14:57:32,0,0,False
1173,6969,6962,6976,0,0,0,0,100,13,5997,0,0.0,2024-05-17 14:58:32,0,0,False
1174,6970,6964,6976,0,0,0,0,100,11,6005,0,0.0,2024-05-17 17:00:59,0,0,False
1175,6969,6964,6975,0,0,0,0,100,5,6010,0,0.0,2024-05-17 17:01:59,0,0,False
1176,6966,6961,6972,0,0,0,0,100,5,6004,0,0.0,2024-05-17 17:02:59,0,0,False
1177,6969,6963,6975,0,0,0,0,100,8,6009,0,0.0,2024-05-17 17:03:59,0,0,False
1178,6970,6965,6975,0,0,0,0,100,5,6009,0,0.0,2024-05-17 17:04:59,0,0,False
1179,6967,6961,6973,0,0,0,0,100,15,6002,0,0.0,2024-05-17 17:05:59,0,0,False
1180,6966,6960,6971,0,0,0,0,100,12,5975,0,0.0,2024-05-17 17:06:59,0,0,False
1181,6970,6964,6976,0,0,0,0,100,8,6006,0,0.0,2024-05-17 17:08:00,0,0,False
1182,6970,6964,6975,0,0,0,0,100,9,6015,0,0.0,2024-05-17 17:09:01,0,0,False
1183,6970,6964,6977,0,0,0,0,100,15,6007,0,0.0,2024-05-17 17:10:01,0,0,False
1184,6971,6965,6977,0,0,0,0,100,9,6011,0,0.0,2024-05-17 17:11:01,0,0,False
1185,6968,6962,6975,0,0,0,0,100,13,6013,0,0.0,2024-05-17 17:12:01,0,0,False
1186,6968,6963,6973,0,0,0,0,100,3,6011,0,0.0,2024-05-17 17:13:01,0,0,False
1187,6971,6966,6976,0,0,0,0,100,12,5988,0,0.0,2024-05-17 17:14:01,0,0,False
1188,6972,6966,6978,0,0,0,0,100,13,6007,0,0.0,2024-05-17 17:15:02,0,0,False
1189,6970,6964,6976,0,0,0,0,100,14,6008,0,0.0,2024-05-17 17:16:02,0,0,False
1190,6968,6962,6974,0,0,0,0,100,12,6007,0,0.0,2024-05-17 17:17:02,0,0,False
1191,6968,6963,6973,0,0,0,0,100,7,6010,0,0.0,2024-05-17 17:18:02,0,0,False
1192,6972,6966,6978,0,0,0,0,100,12,6002,0,0.0,2024-05-17 17:19:03,0,0,False
1193,6969,6963,6975,0,0,0,0,100,14,6010,0,0.0,2024-05-17 17:20:03,0,0,False
1194,6966,6960,6972,0,0,0,0,100,11,6009,0,0.0,2024-05-17 17:21:03,0,0,False
1195,6971,6964,6978,0,0,0,0,100,13,6009,0,0.0,2024-05-17 17:22:03,0,0,False
1196,6969,6963,6975,0,0,0,0,100,5,6009,0,0.0,2024-05-17 17:23:03,0,0,False
1197,6972,6966,6977,0,0,0,0,100,5,6007,0,0.0,2024-05-17 17:24:03,0,0,False
1198,6969,6963,6975,0,0,0,0,100,14,6011,0,0.0,2024-05-17 17:25:04,0,0,False
1199,6968,6961,6974,0,0,0,0,100,10,6009,0,0.0,2024-05-17 17:26:04,0,0,False
1200,6968,6962,6975,0,0,0,0,100,13,6008,0,0.0,2024-05-17 17:27:04,0,0,False
1201,6970,6964,6977,0,0,0,0,100,9,6009,0,0.0,2024-05-17 17:28:04,0,0,False
1202,6972,6965,6978,0,0,0,0,100,8,6009,0,0.0,2024-05-17 17:29:04,0,0,False
1203,6969,6963,6975,0,0,0,0,100,14,6007,0,0.0,2024-05-17 17:30:04,0,0,False
1204,6969,6963,6974,0,0,0,0,100,7,6001,0,0.0,2024-05-17 17:31:04,0,0,False
1205,6967,6962,6973,0,0,0,0,100,9,6003,0,0.0,2024-05-17 17:32:05,0,0,False
1206,6968,6962,6973,0,0,0,0,100,9,6010,0,0.0,2024-05-17 17:33:05,0,0,False
1207,6969,6964,6975,0,0,0,0,100,5,6010,0,0.0,2024-05-17 17:34:05,0,0,False
1208,6971,6966,6976,0,0,0,0,100,5,6014,0,0.0,2024-05-17 17:35:05,0,0,False
1209,6972,6967,6977,0,0,0,0,100,12,6010,0,0.0,2024-05-17 17:36:05,0,0,False
1210,6973,6967,6978,0,0,0,0,100,3,6010,0,0.0,2024-05-17 17:37:05,0,0,False
1211,6969,6965,6974,0,0,0,0,100,9,5999,0,0.0,2024-05-17 17:38:06,0,0,False
1212,6972,6968,6977,0,0,0,0,100,4,6005,0,0.0,2024-05-17 17:39:06,0,0,False
1213,6972,6967,6977,0,0,0,0,100,3,5996,0,0.0,2024-05-17 17:40:07,0,0,False
1214,6970,6965,6975,0,0,0,0,100,12,6011,0,0.0,2024-05-17 17:41:07,0,0,False
1215,6971,6966,6976,0,0,0,0,100,13,6011,0,0.0,2024-05-17 17:42:07,0,0,False
1216,6970,6965,6975,0,0,0,0,100,5,6003,0,0.0,2024-05-17 17:43:07,0,0,False
1217,6969,6964,6975,0,0,0,0,100,14,6010,0,0.0,2024-05-17 17:44:07,0,0,False
1218,6970,6965,6976,0,0,0,0,100,5,6010,0,0.0,2024-05-17 17:45:07,0,0,False
1219,6967,6962,6972,0,0,0,0,100,13,6012,0,0.0,2024-05-17 17:46:07,0,0,False
1220,6970,6964,6975,0,0,0,0,100,5,6009,0,0.0,2024-05-17 17:47:07,0,0,False
1221,6970,6964,6975,0,0,0,0,100,13,6008,0,0.0,2024-05-17 17:48:07,0,0,False
1222,6964,6959,6968,0,0,0,0,100,5,5971,0,0.0,2024-05-17 17:49:08,0,0,False
1223,6969,6963,6974,0,0,0,0,100,6,6018,0,0.0,2024-05-17 17:50:08,0,0,False
1224,6975,6970,6980,0,0,0,0,100,10,6007,0,0.0,2024-05-17 17:51:09,0,0,False
1225,6969,6964,6975,0,0,0,0,100,10,6012,0,0.0,2024-05-17 17:52:09,0,0,False
1226,6970,6964,6976,0,0,0,0,100,4,6011,0,0.0,2024-05-17 17:53:09,0,0,False
1227,6968,6963,6974,0,0,0,0,100,9,6011,0,0.0,2024-05-17 17:54:09,0,0,False
1228,6969,6964,6974,0,0,0,0,100,4,6003,0,0.0,2024-05-17 17:55:10,0,0,False
1229,6971,6965,6976,0,0,0,0,100,4,6010,0,0.0,2024-05-17 17:56:10,0,0,False
1230,6971,6965,6978,0,0,0,0,100,12,6011,0,0.0,2024-05-17 17:57:10,0,0,False
1231,6971,6965,6976,0,0,0,0,100,13,6011,0,0.0,2024-05-17 17:58:10,0,0,False
1232,6946,6939,6952,36,6,36,36,14,5,5996,43,0.0,2024-05-17 19:00:27,43,16,折臂吊车开机
1233,6939,6932,6945,36,5,36,36,11,15,5984,43,0.0,2024-05-17 19:01:28,44,42,False
1234,6944,6938,6950,36,6,36,36,14,15,6004,43,0.0,2024-05-17 19:02:28,43,44,False
1235,6945,6939,6951,36,6,36,36,14,5,6003,43,0.0,2024-05-17 19:03:28,43,36,False
1236,6945,6939,6951,36,6,36,36,14,13,6002,43,0.0,2024-05-17 19:04:29,43,46,False
1237,6945,6939,6951,36,6,36,36,14,5,6005,43,0.0,2024-05-17 19:05:29,43,33,False
1238,6947,6941,6953,36,6,36,36,14,7,6008,43,0.0,2024-05-17 19:06:29,43,35,False
1239,6956,6950,6962,36,6,36,36,14,7,6005,43,0.0,2024-05-17 19:07:29,43,37,False
1240,6957,6951,6962,36,6,36,36,14,4,6006,43,0.0,2024-05-17 19:08:30,44,37,False
1241,6956,6950,6962,36,6,36,36,14,6,6008,43,0.0,2024-05-17 19:09:30,43,21,False
1242,6956,6950,6962,36,6,36,36,14,10,6012,43,0.0,2024-05-17 19:10:30,43,18,False
1243,6956,6950,6962,40,20,40,40,42,6,6008,44,0.0,2024-05-17 19:11:30,48,0,False
1244,6966,6959,6973,36,6,36,36,14,16,6014,43,0.0,2024-05-17 19:12:30,43,11,False
1245,6965,6959,6972,59,52,59,59,71,6,6010,50,0.0,2024-05-17 19:13:30,72,40,False
1246,6963,6957,6969,36,6,36,36,17,6,6011,43,0.0,2024-05-17 19:14:30,43,19,False
1247,6966,6959,6973,37,7,37,37,15,8,5983,44,0.0,2024-05-17 19:15:30,45,11,False
1248,6956,6950,6963,48,36,48,48,61,11,6004,46,0.0,2024-05-17 19:16:31,58,55,False
1249,6964,6957,6971,53,43,54,53,67,16,5998,48,0.0,2024-05-17 19:17:32,65,44,False
1250,6966,6960,6973,0,0,0,0,100,6,6000,0,0.0,2024-05-17 19:18:32,0,0,折臂吊车关机
1251,6968,6960,6976,0,0,0,0,100,15,6000,0,0.0,2024-05-17 19:19:32,0,0,False
1252,6967,6960,6974,0,0,0,0,100,13,6000,0,0.0,2024-05-17 19:20:32,0,0,False
1253,6968,6962,6974,0,0,0,0,100,9,6003,0,0.0,2024-05-17 19:21:33,0,0,False
1254,6967,6961,6974,0,0,0,0,100,8,6004,0,0.0,2024-05-17 19:22:33,0,0,False
1255,6968,6962,6974,0,0,0,0,100,5,6005,0,0.0,2024-05-17 19:23:34,0,0,False
1256,6968,6961,6975,0,0,0,0,100,5,6005,0,0.0,2024-05-17 19:24:34,0,0,False
1257,6969,6963,6976,0,0,0,0,100,11,6005,0,0.0,2024-05-17 19:25:35,0,0,False
1258,6969,6962,6976,0,0,0,0,100,16,6005,0,0.0,2024-05-17 19:26:35,0,0,False
1259,6968,6961,6974,0,0,0,0,100,10,6006,0,0.0,2024-05-17 19:27:35,0,0,False
1260,6970,6963,6977,0,0,0,0,100,10,6005,0,0.0,2024-05-17 19:28:35,0,0,False
1261,6968,6962,6974,0,0,0,0,100,7,6005,0,0.0,2024-05-17 19:29:36,0,0,False
1262,6968,6962,6975,0,0,0,0,100,13,6008,0,0.0,2024-05-17 19:30:36,0,0,False
1263,6968,6961,6975,0,0,0,0,100,15,5996,0,0.0,2024-05-17 19:31:36,0,0,False
1264,6970,6963,6977,0,0,0,0,100,11,5992,0,0.0,2024-05-17 19:32:37,0,0,False
1265,6965,6960,6970,0,0,0,0,100,3,6034,0,0.0,2024-05-17 19:33:37,0,0,False
1266,6962,6955,6969,0,0,0,0,100,15,6016,0,0.0,2024-05-17 19:34:37,0,0,False
1267,6968,6962,6974,0,0,0,0,100,5,6008,0,0.0,2024-05-17 19:35:38,0,0,False
1268,6968,6961,6975,0,0,0,0,100,8,6014,0,0.0,2024-05-17 19:36:38,0,0,False
1269,6968,6962,6975,0,0,0,0,100,15,6010,0,0.0,2024-05-17 19:37:39,0,0,False
1270,6967,6961,6974,0,0,0,0,100,5,6011,0,0.0,2024-05-17 19:38:39,0,0,False
1271,6970,6963,6976,0,0,0,0,100,14,6008,0,0.0,2024-05-17 19:39:39,0,0,False
1272,6967,6961,6974,0,0,0,0,100,15,6006,0,0.0,2024-05-17 19:40:39,0,0,False
1273,6969,6962,6976,0,0,0,0,100,16,6011,0,0.0,2024-05-17 19:41:40,0,0,False
1274,6969,6962,6975,0,0,0,0,100,14,6010,0,0.0,2024-05-17 19:42:40,0,0,False
1275,6968,6962,6974,0,0,0,0,100,14,6010,0,0.0,2024-05-17 19:43:40,0,0,False
1276,6969,6963,6976,0,0,0,0,100,6,6010,0,0.0,2024-05-17 19:44:41,0,0,False
1277,6967,6961,6973,0,0,0,0,100,3,6010,0,0.0,2024-05-17 19:45:40,0,0,False
1278,6968,6962,6974,0,0,0,0,100,5,6010,0,0.0,2024-05-17 19:46:40,0,0,False
1279,6968,6961,6975,0,0,0,0,100,16,6010,0,0.0,2024-05-17 19:47:41,0,0,False
1280,6969,6962,6976,0,0,0,0,100,7,6003,0,0.0,2024-05-17 19:48:41,0,0,False
1281,6968,6962,6975,0,0,0,0,100,6,6003,0,0.0,2024-05-17 19:49:41,0,0,False
1282,6968,6961,6975,0,0,0,0,100,9,6006,0,0.0,2024-05-17 19:50:41,0,0,False
1283,6970,6964,6977,0,0,0,0,100,9,6008,0,0.0,2024-05-17 19:51:42,0,0,False
1284,6969,6963,6974,0,0,0,0,100,4,6009,0,0.0,2024-05-17 19:52:42,0,0,False
1285,6970,6964,6977,0,0,0,0,100,15,6007,0,0.0,2024-05-17 19:53:42,0,0,False
1286,6971,6964,6977,0,0,0,0,100,15,6009,0,0.0,2024-05-17 19:54:42,0,0,False
1287,6969,6963,6976,0,0,0,0,100,10,6007,0,0.0,2024-05-17 19:55:43,0,0,False
1288,6970,6963,6976,0,0,0,0,100,6,6007,0,0.0,2024-05-17 19:56:43,0,0,False
1289,6971,6964,6977,0,0,0,0,100,15,6011,0,0.0,2024-05-17 19:57:44,0,0,False
1290,6969,6963,6976,0,0,0,0,100,10,6010,0,0.0,2024-05-17 19:58:44,0,0,False
1291,6968,6962,6974,0,0,0,0,100,5,6010,0,0.0,2024-05-17 20:00:45,0,0,False
1292,6968,6962,6975,0,0,0,0,100,11,6011,0,0.0,2024-05-17 20:01:45,0,0,False
1293,6967,6961,6974,0,0,0,0,100,15,6010,0,0.0,2024-05-17 20:02:45,0,0,False
1294,6968,6962,6974,0,0,0,0,100,5,6010,0,0.0,2024-05-17 20:03:45,0,0,False
1295,6970,6964,6976,0,0,0,0,100,5,6009,0,0.0,2024-05-17 20:04:46,0,0,False
1296,6968,6962,6975,0,0,0,0,100,14,6009,0,0.0,2024-05-17 20:05:46,0,0,False
1297,6968,6961,6974,0,0,0,0,100,7,6009,0,0.0,2024-05-17 20:06:47,0,0,False
1298,6967,6961,6973,0,0,0,0,100,5,6009,0,0.0,2024-05-17 20:07:47,0,0,False
1299,6969,6962,6975,0,0,0,0,100,10,6007,0,0.0,2024-05-17 20:08:47,0,0,False
1300,6969,6963,6974,0,0,0,0,100,11,6008,0,0.0,2024-05-17 20:09:47,0,0,False
1301,6967,6961,6974,0,0,0,0,100,14,6007,0,0.0,2024-05-17 20:10:48,0,0,False
1302,6968,6962,6974,0,0,0,0,100,10,6008,0,0.0,2024-05-17 20:11:48,0,0,False
1303,6970,6964,6975,0,0,0,0,100,5,6007,0,0.0,2024-05-17 20:12:48,0,0,False
1304,6970,6964,6976,0,0,0,0,100,5,6006,0,0.0,2024-05-17 20:13:48,0,0,False
1305,6968,6962,6974,0,0,0,0,100,12,6005,0,0.0,2024-05-17 20:14:49,0,0,False
1306,6969,6962,6976,0,0,0,0,100,15,6005,0,0.0,2024-05-17 20:15:49,0,0,False
1307,6968,6961,6975,0,0,0,0,100,13,6006,0,0.0,2024-05-17 20:16:50,0,0,False
1308,6967,6961,6973,0,0,0,0,100,12,6005,0,0.0,2024-05-17 20:17:50,0,0,False
1309,6968,6961,6975,0,0,0,0,100,11,6007,0,0.0,2024-05-17 20:18:50,0,0,False
1310,6967,6961,6974,0,0,0,0,100,15,6004,0,0.0,2024-05-17 20:19:51,0,0,False
1311,6969,6962,6976,0,0,0,0,100,11,6007,0,0.0,2024-05-17 20:20:51,0,0,False
1312,6968,6962,6974,0,0,0,0,100,14,6005,0,0.0,2024-05-17 20:21:51,0,0,False
1313,6970,6963,6976,0,0,0,0,100,6,6005,0,0.0,2024-05-17 20:22:52,0,0,False
1314,6970,6964,6977,0,0,0,0,100,13,6005,0,0.0,2024-05-17 20:23:52,0,0,False
1315,6969,6962,6976,0,0,0,0,100,14,6006,0,0.0,2024-05-17 20:24:52,0,0,False
1316,6969,6961,6976,0,0,0,0,100,13,6004,0,0.0,2024-05-17 20:25:53,0,0,False
1317,6969,6962,6976,0,0,0,0,100,7,6005,0,0.0,2024-05-17 20:26:53,0,0,False
1318,6968,6962,6974,0,0,0,0,100,5,6006,0,0.0,2024-05-17 20:27:54,0,0,False
1319,6967,6960,6973,0,0,0,0,100,6,6007,0,0.0,2024-05-17 20:28:54,0,0,False
1320,6968,6962,6974,0,0,0,0,100,10,6006,0,0.0,2024-05-17 20:29:54,0,0,False
1321,6970,6963,6977,0,0,0,0,100,13,6005,0,0.0,2024-05-17 20:30:55,0,0,False
1322,6970,6964,6977,0,0,0,0,100,6,6004,0,0.0,2024-05-17 20:31:55,0,0,False
1323,6969,6962,6976,0,0,0,0,100,11,6005,0,0.0,2024-05-17 20:32:55,0,0,False
1324,6969,6963,6975,0,0,0,0,100,5,6004,0,0.0,2024-05-17 20:33:56,0,0,False
1325,6969,6963,6976,0,0,0,0,100,15,6006,0,0.0,2024-05-17 20:34:56,0,0,False
1326,6970,6964,6976,0,0,0,0,100,7,6005,0,0.0,2024-05-17 20:35:56,0,0,False
1327,6969,6963,6976,0,0,0,0,100,14,6007,0,0.0,2024-05-17 20:36:57,0,0,False
1328,6971,6964,6977,0,0,0,0,100,10,6005,0,0.0,2024-05-17 20:37:57,0,0,False
1329,6969,6963,6975,0,0,0,0,100,12,6006,0,0.0,2024-05-17 20:38:57,0,0,False
1330,6969,6962,6976,0,0,0,0,100,16,6004,0,0.0,2024-05-17 20:39:58,0,0,False
1331,6968,6962,6975,0,0,0,0,100,9,6004,0,0.0,2024-05-17 20:40:58,0,0,False
1332,6969,6962,6975,0,0,0,0,100,6,6003,0,0.0,2024-05-17 20:41:58,0,0,False
1333,6970,6963,6976,0,0,0,0,100,9,6002,0,0.0,2024-05-17 20:42:58,0,0,False
1334,6969,6962,6976,0,0,0,0,100,10,6002,0,0.0,2024-05-17 20:43:59,0,0,False
1335,6969,6962,6976,0,0,0,0,100,10,6002,0,0.0,2024-05-17 20:44:59,0,0,False
1336,6968,6962,6975,0,0,0,0,100,6,6001,0,0.0,2024-05-17 20:45:59,0,0,False
1337,6968,6961,6974,0,0,0,0,100,6,6002,0,0.0,2024-05-17 20:46:59,0,0,False
1338,6969,6962,6975,0,0,0,0,100,10,6002,0,0.0,2024-05-17 20:47:59,0,0,False
1339,6967,6960,6974,0,0,0,0,100,15,6002,0,0.0,2024-05-17 20:48:59,0,0,False
1340,6968,6961,6975,0,0,0,0,100,10,6002,0,0.0,2024-05-17 20:50:00,0,0,False
1341,6967,6960,6974,0,0,0,0,100,10,6002,0,0.0,2024-05-17 20:51:00,0,0,False
1342,6968,6961,6975,0,0,0,0,100,8,6003,0,0.0,2024-05-17 20:52:01,0,0,False
1343,6969,6963,6976,0,0,0,0,100,11,6002,0,0.0,2024-05-17 20:53:01,0,0,False
